Measured on 11:27:23 27/11/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	68.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	0.000
Comments: 	 2 retard grids, and supp grid.

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	10.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.622E-10
1.000E-2	2.687E-10
2.000E-2	2.709E-10
3.000E-2	2.734E-10
4.000E-2	2.753E-10
5.000E-2	2.761E-10
6.000E-2	2.778E-10
7.000E-2	2.798E-10
8.000E-2	2.806E-10
9.000E-2	2.824E-10
1.000E-1	2.837E-10
1.100E-1	2.860E-10
1.200E-1	2.861E-10
1.300E-1	2.869E-10
1.400E-1	2.887E-10
1.500E-1	2.891E-10
1.600E-1	2.896E-10
1.700E-1	2.909E-10
1.800E-1	2.917E-10
1.900E-1	2.914E-10
2.000E-1	2.920E-10
2.100E-1	2.932E-10
2.200E-1	2.937E-10
2.300E-1	2.934E-10
2.400E-1	2.936E-10
2.500E-1	2.936E-10
2.600E-1	2.943E-10
2.700E-1	2.946E-10
2.800E-1	2.955E-10
2.900E-1	2.950E-10
3.000E-1	2.952E-10
3.100E-1	2.958E-10
3.200E-1	2.968E-10
3.300E-1	2.968E-10
3.400E-1	2.968E-10
3.500E-1	2.984E-10
3.600E-1	2.982E-10
3.700E-1	2.981E-10
3.800E-1	2.999E-10
3.900E-1	2.997E-10
4.000E-1	3.000E-10
4.100E-1	3.011E-10
4.200E-1	3.024E-10
4.300E-1	3.026E-10
4.400E-1	3.032E-10
4.500E-1	3.046E-10
4.600E-1	3.040E-10
4.700E-1	3.052E-10
4.800E-1	3.059E-10
4.900E-1	3.064E-10
5.000E-1	3.079E-10
5.100E-1	3.084E-10
5.200E-1	3.099E-10
5.300E-1	3.109E-10
5.400E-1	3.112E-10
5.500E-1	3.133E-10
5.600E-1	3.140E-10
5.700E-1	3.143E-10
5.800E-1	3.158E-10
5.900E-1	3.165E-10
6.000E-1	3.178E-10
6.100E-1	3.175E-10
6.200E-1	3.185E-10
6.300E-1	3.196E-10
6.400E-1	3.192E-10
6.500E-1	3.208E-10
6.600E-1	3.220E-10
6.700E-1	3.224E-10
6.800E-1	3.239E-10
6.900E-1	3.259E-10
7.000E-1	3.263E-10
7.100E-1	3.287E-10
7.200E-1	3.288E-10
7.300E-1	3.298E-10
7.400E-1	3.307E-10
7.500E-1	3.317E-10
7.600E-1	3.329E-10
7.700E-1	3.337E-10
7.800E-1	3.338E-10
7.900E-1	3.356E-10
8.000E-1	3.363E-10
8.100E-1	3.370E-10
8.200E-1	3.386E-10
8.300E-1	3.395E-10
8.400E-1	3.394E-10
8.500E-1	3.410E-10
8.600E-1	3.425E-10
8.700E-1	3.439E-10
8.800E-1	3.428E-10
8.900E-1	3.442E-10
9.000E-1	3.456E-10
9.100E-1	3.461E-10
9.200E-1	3.472E-10
9.300E-1	3.482E-10
9.400E-1	3.500E-10
9.500E-1	3.499E-10
9.600E-1	3.505E-10
9.700E-1	3.521E-10
9.800E-1	3.536E-10
9.900E-1	3.538E-10
1.000E+0	3.547E-10
1.010E+0	3.557E-10
1.020E+0	3.561E-10
1.030E+0	3.570E-10
1.040E+0	3.583E-10
1.050E+0	3.592E-10
1.060E+0	3.580E-10
1.070E+0	3.600E-10
1.080E+0	3.620E-10
1.090E+0	3.618E-10
1.100E+0	3.624E-10
1.110E+0	3.636E-10
1.120E+0	3.636E-10
1.130E+0	3.646E-10
1.140E+0	3.660E-10
1.150E+0	3.658E-10
1.160E+0	3.654E-10
1.170E+0	3.670E-10
1.180E+0	3.679E-10
1.190E+0	3.687E-10
1.200E+0	3.678E-10
1.210E+0	3.694E-10
1.220E+0	3.712E-10
1.230E+0	3.710E-10
1.240E+0	3.727E-10
1.250E+0	3.739E-10
1.260E+0	3.740E-10
1.270E+0	3.744E-10
1.280E+0	3.752E-10
1.290E+0	3.763E-10
1.300E+0	3.775E-10
1.310E+0	3.788E-10
1.320E+0	3.787E-10
1.330E+0	3.787E-10
1.340E+0	3.802E-10
1.350E+0	3.810E-10
1.360E+0	3.816E-10
1.370E+0	3.819E-10
1.380E+0	3.821E-10
1.390E+0	3.834E-10
1.400E+0	3.825E-10
1.410E+0	3.831E-10
1.420E+0	3.842E-10
1.430E+0	3.831E-10
1.440E+0	3.826E-10
1.450E+0	3.840E-10
1.460E+0	3.828E-10
1.470E+0	3.835E-10
1.480E+0	3.832E-10
1.490E+0	3.842E-10
1.500E+0	3.841E-10
1.510E+0	3.843E-10
1.520E+0	3.857E-10
1.530E+0	3.857E-10
1.540E+0	3.849E-10
1.550E+0	3.852E-10
1.560E+0	3.855E-10
1.570E+0	3.849E-10
1.580E+0	3.852E-10
1.590E+0	3.856E-10
1.600E+0	3.840E-10
1.610E+0	3.843E-10
1.620E+0	3.845E-10
1.630E+0	3.847E-10
1.640E+0	3.838E-10
1.650E+0	3.835E-10
1.660E+0	3.835E-10
1.670E+0	3.827E-10
1.680E+0	3.824E-10
1.690E+0	3.828E-10
1.700E+0	3.839E-10
1.710E+0	3.826E-10
1.720E+0	3.832E-10
1.730E+0	3.834E-10
1.740E+0	3.831E-10
1.750E+0	3.827E-10
1.760E+0	3.835E-10
1.770E+0	3.831E-10
1.780E+0	3.824E-10
1.790E+0	3.834E-10
1.800E+0	3.837E-10
1.810E+0	3.827E-10
1.820E+0	3.824E-10
1.830E+0	3.832E-10
1.840E+0	3.818E-10
1.850E+0	3.819E-10
1.860E+0	3.835E-10
1.870E+0	3.833E-10
1.880E+0	3.823E-10
1.890E+0	3.829E-10
1.900E+0	3.837E-10
1.910E+0	3.836E-10
1.920E+0	3.850E-10
1.930E+0	3.845E-10
1.940E+0	3.850E-10
1.950E+0	3.858E-10
1.960E+0	3.863E-10
1.970E+0	3.865E-10
1.980E+0	3.862E-10
1.990E+0	3.870E-10
2.000E+0	3.878E-10
2.010E+0	3.881E-10
2.020E+0	3.887E-10
2.030E+0	3.896E-10
2.040E+0	3.899E-10
2.050E+0	3.890E-10
2.060E+0	3.898E-10
2.070E+0	3.903E-10
2.080E+0	3.899E-10
2.090E+0	3.902E-10
2.100E+0	3.916E-10
2.110E+0	3.913E-10
2.120E+0	3.925E-10
2.130E+0	3.940E-10
2.140E+0	3.954E-10
2.150E+0	3.959E-10
2.160E+0	3.975E-10
2.170E+0	3.987E-10
2.180E+0	3.990E-10
2.190E+0	3.993E-10
2.200E+0	4.011E-10
2.210E+0	4.019E-10
2.220E+0	4.022E-10
2.230E+0	4.042E-10
2.240E+0	4.051E-10
2.250E+0	4.054E-10
2.260E+0	4.064E-10
2.270E+0	4.083E-10
2.280E+0	4.091E-10
2.290E+0	4.087E-10
2.300E+0	4.100E-10
2.310E+0	4.105E-10
2.320E+0	4.099E-10
2.330E+0	4.105E-10
2.340E+0	4.112E-10
2.350E+0	4.124E-10
2.360E+0	4.116E-10
2.370E+0	4.118E-10
2.380E+0	4.128E-10
2.390E+0	4.134E-10
2.400E+0	4.126E-10
2.410E+0	4.132E-10
2.420E+0	4.146E-10
2.430E+0	4.144E-10
2.440E+0	4.146E-10
2.450E+0	4.153E-10
2.460E+0	4.159E-10
2.470E+0	4.154E-10
2.480E+0	4.164E-10
2.490E+0	4.180E-10
2.500E+0	4.170E-10
2.510E+0	4.174E-10
2.520E+0	4.183E-10
2.530E+0	4.193E-10
2.540E+0	4.194E-10
2.550E+0	4.203E-10
2.560E+0	4.206E-10
2.570E+0	4.198E-10
2.580E+0	4.213E-10
2.590E+0	4.219E-10
2.600E+0	4.211E-10
2.610E+0	4.214E-10
2.620E+0	4.229E-10
2.630E+0	4.238E-10
2.640E+0	4.242E-10
2.650E+0	4.250E-10
2.660E+0	4.262E-10
2.670E+0	4.258E-10
2.680E+0	4.267E-10
2.690E+0	4.280E-10
2.700E+0	4.290E-10
2.710E+0	4.292E-10
2.720E+0	4.308E-10
2.730E+0	4.324E-10
2.740E+0	4.335E-10
2.750E+0	4.328E-10
2.760E+0	4.333E-10
2.770E+0	4.343E-10
2.780E+0	4.340E-10
2.790E+0	4.344E-10
2.800E+0	4.347E-10
2.810E+0	4.349E-10
2.820E+0	4.344E-10
2.830E+0	4.346E-10
2.840E+0	4.356E-10
2.850E+0	4.351E-10
2.860E+0	4.349E-10
2.870E+0	4.360E-10
2.880E+0	4.371E-10
2.890E+0	4.377E-10
2.900E+0	4.381E-10
2.910E+0	4.390E-10
2.920E+0	4.402E-10
2.930E+0	4.402E-10
2.940E+0	4.423E-10
2.950E+0	4.440E-10
2.960E+0	4.452E-10
2.970E+0	4.463E-10
2.980E+0	4.487E-10
2.990E+0	4.512E-10
3.000E+0	4.516E-10
3.010E+0	4.526E-10
3.020E+0	4.546E-10
3.030E+0	4.558E-10
3.040E+0	4.556E-10
3.050E+0	4.562E-10
3.060E+0	4.579E-10
3.070E+0	4.572E-10
3.080E+0	4.574E-10
3.090E+0	4.592E-10
3.100E+0	4.598E-10
3.110E+0	4.598E-10
3.120E+0	4.604E-10
3.130E+0	4.604E-10
3.140E+0	4.609E-10
3.150E+0	4.606E-10
3.160E+0	4.615E-10
3.170E+0	4.644E-10
3.180E+0	4.669E-10
3.190E+0	4.702E-10
3.200E+0	4.755E-10
3.210E+0	4.796E-10
3.220E+0	4.822E-10
3.230E+0	4.869E-10
3.240E+0	4.923E-10
3.250E+0	4.979E-10
3.260E+0	5.015E-10
3.270E+0	5.057E-10
3.280E+0	5.122E-10
3.290E+0	5.170E-10
3.300E+0	5.222E-10
3.310E+0	5.289E-10
3.320E+0	5.342E-10
3.330E+0	5.390E-10
3.340E+0	5.441E-10
3.350E+0	5.491E-10
3.360E+0	5.552E-10
3.370E+0	5.600E-10
3.380E+0	5.648E-10
3.390E+0	5.702E-10
3.400E+0	5.727E-10
3.410E+0	5.770E-10
3.420E+0	5.822E-10
3.430E+0	5.865E-10
3.440E+0	5.894E-10
3.450E+0	5.927E-10
3.460E+0	5.936E-10
3.470E+0	5.942E-10
3.480E+0	5.942E-10
3.490E+0	5.960E-10
3.500E+0	5.953E-10
3.510E+0	5.946E-10
3.520E+0	5.941E-10
3.530E+0	5.928E-10
3.540E+0	5.901E-10
3.550E+0	5.897E-10
3.560E+0	5.910E-10
3.570E+0	5.907E-10
3.580E+0	5.885E-10
3.590E+0	5.893E-10
3.600E+0	5.897E-10
3.610E+0	5.867E-10
3.620E+0	5.862E-10
3.630E+0	5.862E-10
3.640E+0	5.857E-10
3.650E+0	5.873E-10
3.660E+0	5.920E-10
3.670E+0	5.954E-10
3.680E+0	5.936E-10
3.690E+0	5.909E-10
3.700E+0	5.874E-10
3.710E+0	5.830E-10
3.720E+0	5.756E-10
3.730E+0	5.702E-10
3.740E+0	5.700E-10
3.750E+0	5.698E-10
3.760E+0	5.718E-10
3.770E+0	5.734E-10
3.780E+0	5.657E-10
3.790E+0	5.542E-10
3.800E+0	5.417E-10
3.810E+0	5.263E-10
3.820E+0	5.112E-10
3.830E+0	4.976E-10
3.840E+0	4.946E-10
3.850E+0	4.995E-10
3.860E+0	5.185E-10
3.870E+0	5.254E-10
3.880E+0	5.216E-10
3.890E+0	5.103E-10
3.900E+0	4.982E-10
3.910E+0	5.091E-10
3.920E+0	5.216E-10
3.930E+0	5.191E-10
3.940E+0	4.999E-10
3.950E+0	4.637E-10
3.960E+0	4.089E-10
3.970E+0	3.431E-10
3.980E+0	2.701E-10
3.990E+0	1.804E-10
4.000E+0	8.819E-11
4.010E+0	7.132E-12
4.020E+0	-7.133E-12
4.030E+0	-8.347E-12
4.040E+0	-8.552E-12
4.050E+0	-8.575E-12
4.060E+0	-8.601E-12
4.070E+0	-8.683E-12
4.080E+0	-8.636E-12
4.090E+0	-8.618E-12
4.100E+0	-8.605E-12
4.110E+0	-8.601E-12
4.120E+0	-8.504E-12
4.130E+0	-8.390E-12
4.140E+0	-8.269E-12
4.150E+0	-8.306E-12
4.160E+0	-8.357E-12
4.170E+0	-8.224E-12
4.180E+0	-8.362E-12
4.190E+0	-8.378E-12
4.200E+0	-8.329E-12
