Measured on 11:00:12 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-300.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.460E-10
5.000E-2	2.461E-10
1.000E-1	2.460E-10
1.500E-1	2.462E-10
2.000E-1	2.464E-10
2.500E-1	2.465E-10
3.000E-1	2.464E-10
3.500E-1	2.467E-10
4.000E-1	2.472E-10
4.500E-1	2.524E-10
5.000E-1	2.804E-10
5.500E-1	3.206E-10
6.000E-1	3.487E-10
6.500E-1	3.648E-10
7.000E-1	3.748E-10
7.500E-1	3.818E-10
8.000E-1	3.862E-10
8.500E-1	3.899E-10
9.000E-1	3.938E-10
9.500E-1	3.959E-10
1.000E+0	3.985E-10
1.050E+0	4.011E-10
1.100E+0	4.040E-10
1.150E+0	4.061E-10
1.200E+0	4.090E-10
1.250E+0	4.127E-10
1.300E+0	4.156E-10
1.350E+0	4.185E-10
1.400E+0	4.213E-10
1.450E+0	4.243E-10
1.500E+0	4.261E-10
1.550E+0	4.287E-10
1.600E+0	4.327E-10
1.650E+0	4.359E-10
1.700E+0	4.395E-10
1.750E+0	4.429E-10
1.800E+0	4.471E-10
1.850E+0	4.505E-10
1.900E+0	4.550E-10
1.950E+0	4.571E-10
2.000E+0	4.592E-10
2.050E+0	4.623E-10
2.100E+0	4.653E-10
2.150E+0	4.692E-10
2.200E+0	4.722E-10
2.250E+0	4.751E-10
2.300E+0	4.793E-10
2.350E+0	4.830E-10
2.400E+0	4.874E-10
2.450E+0	4.921E-10
2.500E+0	4.960E-10
2.550E+0	5.003E-10
2.600E+0	5.046E-10
2.650E+0	5.093E-10
2.700E+0	5.144E-10
2.750E+0	5.164E-10
2.800E+0	5.207E-10
2.850E+0	5.254E-10
2.900E+0	5.283E-10
2.950E+0	5.324E-10
3.000E+0	5.357E-10
3.050E+0	5.393E-10
3.100E+0	5.421E-10
3.150E+0	5.467E-10
3.200E+0	5.507E-10
3.250E+0	5.545E-10
3.300E+0	5.604E-10
3.350E+0	5.664E-10
3.400E+0	5.706E-10
3.450E+0	5.762E-10
3.500E+0	5.831E-10
3.550E+0	5.899E-10
3.600E+0	5.965E-10
3.650E+0	6.047E-10
3.700E+0	6.143E-10
3.750E+0	6.231E-10
3.800E+0	6.360E-10
3.850E+0	6.503E-10
3.900E+0	6.704E-10
3.950E+0	6.489E-10
4.000E+0	4.630E-10
4.050E+0	1.656E-10
4.100E+0	-3.574E-11
4.150E+0	-3.581E-11
4.200E+0	-3.499E-11
