Measured on 13:55:38 06/12/2024
Operated by: 	 Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	1000.000
Extractor (%): 	99.000
Focus 1 (%): 	67.000
Focus 2 (%): 	6.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-200.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	69.000

Sweep start (kV): 	0.000
Sweep end (kV): 	1.100
Sweep step (V): 	15.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	7.162E-12
1.500E-2	7.107E-12
3.000E-2	7.046E-12
4.500E-2	7.012E-12
6.000E-2	7.140E-12
7.500E-2	7.006E-12
9.000E-2	7.303E-12
1.050E-1	7.197E-12
1.200E-1	7.038E-12
1.350E-1	7.052E-12
1.500E-1	7.486E-12
1.650E-1	7.194E-12
1.800E-1	7.149E-12
1.950E-1	7.105E-12
2.100E-1	7.146E-12
2.250E-1	7.118E-12
2.400E-1	7.125E-12
2.550E-1	7.079E-12
2.700E-1	7.102E-12
2.850E-1	7.194E-12
3.000E-1	7.206E-12
3.150E-1	7.215E-12
3.300E-1	7.251E-12
3.450E-1	7.352E-12
3.600E-1	7.361E-12
3.750E-1	7.406E-12
3.900E-1	7.487E-12
4.050E-1	7.549E-12
4.200E-1	7.605E-12
4.350E-1	7.590E-12
4.500E-1	7.620E-12
4.650E-1	7.698E-12
4.800E-1	7.718E-12
4.950E-1	7.720E-12
5.100E-1	7.804E-12
5.250E-1	7.852E-12
5.400E-1	7.847E-12
5.550E-1	7.850E-12
5.700E-1	7.900E-12
5.850E-1	7.986E-12
6.000E-1	7.955E-12
6.150E-1	7.944E-12
6.300E-1	8.027E-12
6.450E-1	8.062E-12
6.600E-1	8.087E-12
6.750E-1	8.100E-12
6.900E-1	8.190E-12
7.050E-1	8.202E-12
7.200E-1	8.149E-12
7.350E-1	8.180E-12
7.500E-1	8.251E-12
7.650E-1	8.342E-12
7.800E-1	8.319E-12
7.950E-1	8.399E-12
8.100E-1	8.465E-12
8.250E-1	8.482E-12
8.400E-1	8.552E-12
8.550E-1	8.588E-12
8.700E-1	8.783E-12
8.850E-1	8.840E-12
9.000E-1	8.992E-12
9.150E-1	9.060E-12
9.300E-1	9.254E-12
9.450E-1	9.341E-12
9.600E-1	9.631E-12
9.750E-1	1.006E-11
9.900E-1	8.611E-12
1.005E+0	3.824E-12
1.020E+0	-5.786E-13
1.035E+0	-6.206E-13
1.050E+0	-6.253E-13
1.065E+0	-6.179E-13
1.080E+0	-6.003E-13
1.095E+0	-5.849E-13
