Measured on 11:04:45 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-400.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.449E-10
5.000E-2	2.454E-10
1.000E-1	2.457E-10
1.500E-1	2.458E-10
2.000E-1	2.454E-10
2.500E-1	2.451E-10
3.000E-1	2.458E-10
3.500E-1	2.450E-10
4.000E-1	2.457E-10
4.500E-1	2.461E-10
5.000E-1	2.464E-10
5.500E-1	2.463E-10
6.000E-1	2.494E-10
6.500E-1	2.654E-10
7.000E-1	2.952E-10
7.500E-1	3.283E-10
8.000E-1	3.528E-10
8.500E-1	3.703E-10
9.000E-1	3.825E-10
9.500E-1	3.919E-10
1.000E+0	3.971E-10
1.050E+0	4.025E-10
1.100E+0	4.066E-10
1.150E+0	4.097E-10
1.200E+0	4.128E-10
1.250E+0	4.157E-10
1.300E+0	4.187E-10
1.350E+0	4.212E-10
1.400E+0	4.239E-10
1.450E+0	4.252E-10
1.500E+0	4.285E-10
1.550E+0	4.318E-10
1.600E+0	4.345E-10
1.650E+0	4.383E-10
1.700E+0	4.423E-10
1.750E+0	4.453E-10
1.800E+0	4.494E-10
1.850E+0	4.530E-10
1.900E+0	4.555E-10
1.950E+0	4.576E-10
2.000E+0	4.605E-10
2.050E+0	4.630E-10
2.100E+0	4.665E-10
2.150E+0	4.688E-10
2.200E+0	4.741E-10
2.250E+0	4.763E-10
2.300E+0	4.790E-10
2.350E+0	4.840E-10
2.400E+0	4.886E-10
2.450E+0	4.915E-10
2.500E+0	4.962E-10
2.550E+0	5.009E-10
2.600E+0	5.045E-10
2.650E+0	5.091E-10
2.700E+0	5.128E-10
2.750E+0	5.171E-10
2.800E+0	5.200E-10
2.850E+0	5.243E-10
2.900E+0	5.270E-10
2.950E+0	5.307E-10
3.000E+0	5.335E-10
3.050E+0	5.360E-10
3.100E+0	5.394E-10
3.150E+0	5.433E-10
3.200E+0	5.465E-10
3.250E+0	5.525E-10
3.300E+0	5.583E-10
3.350E+0	5.627E-10
3.400E+0	5.676E-10
3.450E+0	5.732E-10
3.500E+0	5.790E-10
3.550E+0	5.857E-10
3.600E+0	5.937E-10
3.650E+0	6.017E-10
3.700E+0	6.094E-10
3.750E+0	6.189E-10
3.800E+0	6.297E-10
3.850E+0	6.432E-10
3.900E+0	6.635E-10
3.950E+0	6.425E-10
4.000E+0	4.581E-10
4.050E+0	1.643E-10
4.100E+0	-3.557E-11
4.150E+0	-3.578E-11
4.200E+0	-3.492E-11
