Measured on 10:52:23 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-150.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.473E-10
5.000E-2	2.478E-10
1.000E-1	2.477E-10
1.500E-1	2.483E-10
2.000E-1	2.514E-10
2.500E-1	2.877E-10
3.000E-1	3.324E-10
3.500E-1	3.460E-10
4.000E-1	3.524E-10
4.500E-1	3.562E-10
5.000E-1	3.591E-10
5.500E-1	3.617E-10
6.000E-1	3.648E-10
6.500E-1	3.684E-10
7.000E-1	3.719E-10
7.500E-1	3.759E-10
8.000E-1	3.795E-10
8.500E-1	3.835E-10
9.000E-1	3.876E-10
9.500E-1	3.909E-10
1.000E+0	3.947E-10
1.050E+0	3.983E-10
1.100E+0	4.023E-10
1.150E+0	4.056E-10
1.200E+0	4.091E-10
1.250E+0	4.125E-10
1.300E+0	4.158E-10
1.350E+0	4.192E-10
1.400E+0	4.227E-10
1.450E+0	4.264E-10
1.500E+0	4.288E-10
1.550E+0	4.317E-10
1.600E+0	4.342E-10
1.650E+0	4.374E-10
1.700E+0	4.412E-10
1.750E+0	4.463E-10
1.800E+0	4.508E-10
1.850E+0	4.544E-10
1.900E+0	4.588E-10
1.950E+0	4.636E-10
2.000E+0	4.666E-10
2.050E+0	4.699E-10
2.100E+0	4.731E-10
2.150E+0	4.763E-10
2.200E+0	4.794E-10
2.250E+0	4.832E-10
2.300E+0	4.864E-10
2.350E+0	4.899E-10
2.400E+0	4.939E-10
2.450E+0	4.978E-10
2.500E+0	5.021E-10
2.550E+0	5.069E-10
2.600E+0	5.116E-10
2.650E+0	5.168E-10
2.700E+0	5.210E-10
2.750E+0	5.245E-10
2.800E+0	5.282E-10
2.850E+0	5.312E-10
2.900E+0	5.347E-10
2.950E+0	5.375E-10
3.000E+0	5.413E-10
3.050E+0	5.452E-10
3.100E+0	5.473E-10
3.150E+0	5.507E-10
3.200E+0	5.543E-10
3.250E+0	5.586E-10
3.300E+0	5.640E-10
3.350E+0	5.699E-10
3.400E+0	5.745E-10
3.450E+0	5.797E-10
3.500E+0	5.844E-10
3.550E+0	5.912E-10
3.600E+0	5.977E-10
3.650E+0	6.055E-10
3.700E+0	6.148E-10
3.750E+0	6.242E-10
3.800E+0	6.354E-10
3.850E+0	6.508E-10
3.900E+0	6.711E-10
3.950E+0	6.463E-10
4.000E+0	4.592E-10
4.050E+0	1.612E-10
4.100E+0	-3.522E-11
4.150E+0	-3.464E-11
4.200E+0	-3.376E-11
