Measured on 11:38:02 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	2000.000
Extractor (%): 	98.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-100.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	97.700

Sweep start (kV): 	0.000
Sweep end (kV): 	2.200
Sweep step (V): 	25.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.320E-10
2.500E-2	2.321E-10
5.000E-2	2.326E-10
7.500E-2	2.331E-10
1.000E-1	2.331E-10
1.250E-1	2.332E-10
1.500E-1	2.376E-10
1.750E-1	2.449E-10
2.000E-1	2.528E-10
2.250E-1	2.578E-10
2.500E-1	2.599E-10
2.750E-1	2.616E-10
3.000E-1	2.641E-10
3.250E-1	2.651E-10
3.500E-1	2.662E-10
3.750E-1	2.675E-10
4.000E-1	2.699E-10
4.250E-1	2.714E-10
4.500E-1	2.731E-10
4.750E-1	2.743E-10
5.000E-1	2.767E-10
5.250E-1	2.774E-10
5.500E-1	2.791E-10
5.750E-1	2.812E-10
6.000E-1	2.830E-10
6.250E-1	2.841E-10
6.500E-1	2.852E-10
6.750E-1	2.874E-10
7.000E-1	2.887E-10
7.250E-1	2.904E-10
7.500E-1	2.912E-10
7.750E-1	2.929E-10
8.000E-1	2.936E-10
8.250E-1	2.957E-10
8.500E-1	2.975E-10
8.750E-1	2.995E-10
9.000E-1	3.009E-10
9.250E-1	3.025E-10
9.500E-1	3.028E-10
9.750E-1	3.048E-10
1.000E+0	3.073E-10
1.025E+0	3.094E-10
1.050E+0	3.099E-10
1.075E+0	3.117E-10
1.100E+0	3.144E-10
1.125E+0	3.157E-10
1.150E+0	3.173E-10
1.175E+0	3.206E-10
1.200E+0	3.227E-10
1.225E+0	3.241E-10
1.250E+0	3.261E-10
1.275E+0	3.285E-10
1.300E+0	3.323E-10
1.325E+0	3.347E-10
1.350E+0	3.368E-10
1.375E+0	3.383E-10
1.400E+0	3.405E-10
1.425E+0	3.417E-10
1.450E+0	3.444E-10
1.475E+0	3.453E-10
1.500E+0	3.481E-10
1.525E+0	3.498E-10
1.550E+0	3.506E-10
1.575E+0	3.527E-10
1.600E+0	3.546E-10
1.625E+0	3.552E-10
1.650E+0	3.570E-10
1.675E+0	3.605E-10
1.700E+0	3.636E-10
1.725E+0	3.664E-10
1.750E+0	3.700E-10
1.775E+0	3.760E-10
1.800E+0	3.791E-10
1.825E+0	3.827E-10
1.850E+0	3.895E-10
1.875E+0	3.953E-10
1.900E+0	4.007E-10
1.925E+0	4.095E-10
1.950E+0	4.209E-10
1.975E+0	4.371E-10
2.000E+0	4.370E-10
2.025E+0	3.418E-10
2.050E+0	1.577E-10
2.075E+0	-9.300E-12
2.100E+0	-2.556E-11
2.125E+0	-2.468E-11
2.150E+0	-2.530E-11
2.175E+0	-2.543E-11
2.200E+0	-2.527E-11
