Measured on 10:57:41 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-250.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.466E-10
5.000E-2	2.463E-10
1.000E-1	2.464E-10
1.500E-1	2.467E-10
2.000E-1	2.467E-10
2.500E-1	2.468E-10
3.000E-1	2.472E-10
3.500E-1	2.492E-10
4.000E-1	2.682E-10
4.500E-1	3.120E-10
5.000E-1	3.438E-10
5.500E-1	3.596E-10
6.000E-1	3.687E-10
6.500E-1	3.746E-10
7.000E-1	3.786E-10
7.500E-1	3.827E-10
8.000E-1	3.859E-10
8.500E-1	3.887E-10
9.000E-1	3.910E-10
9.500E-1	3.939E-10
1.000E+0	3.967E-10
1.050E+0	4.000E-10
1.100E+0	4.029E-10
1.150E+0	4.060E-10
1.200E+0	4.085E-10
1.250E+0	4.118E-10
1.300E+0	4.147E-10
1.350E+0	4.181E-10
1.400E+0	4.214E-10
1.450E+0	4.237E-10
1.500E+0	4.260E-10
1.550E+0	4.283E-10
1.600E+0	4.315E-10
1.650E+0	4.351E-10
1.700E+0	4.390E-10
1.750E+0	4.428E-10
1.800E+0	4.465E-10
1.850E+0	4.507E-10
1.900E+0	4.546E-10
1.950E+0	4.577E-10
2.000E+0	4.606E-10
2.050E+0	4.637E-10
2.100E+0	4.663E-10
2.150E+0	4.702E-10
2.200E+0	4.734E-10
2.250E+0	4.768E-10
2.300E+0	4.807E-10
2.350E+0	4.848E-10
2.400E+0	4.886E-10
2.450E+0	4.931E-10
2.500E+0	4.966E-10
2.550E+0	5.014E-10
2.600E+0	5.060E-10
2.650E+0	5.108E-10
2.700E+0	5.154E-10
2.750E+0	5.191E-10
2.800E+0	5.226E-10
2.850E+0	5.265E-10
2.900E+0	5.308E-10
2.950E+0	5.337E-10
3.000E+0	5.380E-10
3.050E+0	5.410E-10
3.100E+0	5.446E-10
3.150E+0	5.484E-10
3.200E+0	5.521E-10
3.250E+0	5.567E-10
3.300E+0	5.616E-10
3.350E+0	5.668E-10
3.400E+0	5.728E-10
3.450E+0	5.772E-10
3.500E+0	5.838E-10
3.550E+0	5.909E-10
3.600E+0	5.982E-10
3.650E+0	6.070E-10
3.700E+0	6.161E-10
3.750E+0	6.254E-10
3.800E+0	6.365E-10
3.850E+0	6.519E-10
3.900E+0	6.725E-10
3.950E+0	6.494E-10
4.000E+0	4.623E-10
4.050E+0	1.632E-10
4.100E+0	-3.581E-11
4.150E+0	-3.546E-11
4.200E+0	-3.472E-11
