Measured on 10:40:48 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-50.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.500E-10
5.000E-2	2.531E-10
1.000E-1	3.142E-10
1.500E-1	3.284E-10
2.000E-1	3.285E-10
2.500E-1	3.312E-10
3.000E-1	3.354E-10
3.500E-1	3.404E-10
4.000E-1	3.460E-10
4.500E-1	3.510E-10
5.000E-1	3.557E-10
5.500E-1	3.610E-10
6.000E-1	3.666E-10
6.500E-1	3.711E-10
7.000E-1	3.761E-10
7.500E-1	3.812E-10
8.000E-1	3.858E-10
8.500E-1	3.905E-10
9.000E-1	3.947E-10
9.500E-1	3.987E-10
1.000E+0	4.026E-10
1.050E+0	4.061E-10
1.100E+0	4.098E-10
1.150E+0	4.136E-10
1.200E+0	4.167E-10
1.250E+0	4.198E-10
1.300E+0	4.233E-10
1.350E+0	4.266E-10
1.400E+0	4.298E-10
1.450E+0	4.335E-10
1.500E+0	4.370E-10
1.550E+0	4.386E-10
1.600E+0	4.413E-10
1.650E+0	4.440E-10
1.700E+0	4.469E-10
1.750E+0	4.507E-10
1.800E+0	4.551E-10
1.850E+0	4.590E-10
1.900E+0	4.632E-10
1.950E+0	4.669E-10
2.000E+0	4.712E-10
2.050E+0	4.744E-10
2.100E+0	4.770E-10
2.150E+0	4.798E-10
2.200E+0	4.829E-10
2.250E+0	4.861E-10
2.300E+0	4.890E-10
2.350E+0	4.921E-10
2.400E+0	4.965E-10
2.450E+0	5.006E-10
2.500E+0	5.044E-10
2.550E+0	5.074E-10
2.600E+0	5.115E-10
2.650E+0	5.159E-10
2.700E+0	5.205E-10
2.750E+0	5.248E-10
2.800E+0	5.282E-10
2.850E+0	5.313E-10
2.900E+0	5.337E-10
2.950E+0	5.368E-10
3.000E+0	5.408E-10
3.050E+0	5.438E-10
3.100E+0	5.462E-10
3.150E+0	5.495E-10
3.200E+0	5.527E-10
3.250E+0	5.562E-10
3.300E+0	5.613E-10
3.350E+0	5.665E-10
3.400E+0	5.711E-10
3.450E+0	5.753E-10
3.500E+0	5.811E-10
3.550E+0	5.876E-10
3.600E+0	5.943E-10
3.650E+0	6.024E-10
3.700E+0	6.120E-10
3.750E+0	6.217E-10
3.800E+0	6.325E-10
3.850E+0	6.474E-10
3.900E+0	6.678E-10
3.950E+0	6.439E-10
4.000E+0	4.598E-10
4.050E+0	1.624E-10
4.100E+0	-3.648E-11
4.150E+0	-3.565E-11
4.200E+0	-3.452E-11
