Measured on 11:34:38 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	2000.000
Extractor (%): 	98.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-50.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	97.700

Sweep start (kV): 	0.000
Sweep end (kV): 	2.200
Sweep step (V): 	25.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.303E-10
2.500E-2	2.305E-10
5.000E-2	2.316E-10
7.500E-2	2.381E-10
1.000E-1	2.464E-10
1.250E-1	2.502E-10
1.500E-1	2.526E-10
1.750E-1	2.543E-10
2.000E-1	2.549E-10
2.250E-1	2.569E-10
2.500E-1	2.581E-10
2.750E-1	2.590E-10
3.000E-1	2.606E-10
3.250E-1	2.634E-10
3.500E-1	2.644E-10
3.750E-1	2.655E-10
4.000E-1	2.681E-10
4.250E-1	2.693E-10
4.500E-1	2.718E-10
4.750E-1	2.735E-10
5.000E-1	2.759E-10
5.250E-1	2.773E-10
5.500E-1	2.789E-10
5.750E-1	2.805E-10
6.000E-1	2.827E-10
6.250E-1	2.835E-10
6.500E-1	2.847E-10
6.750E-1	2.873E-10
7.000E-1	2.893E-10
7.250E-1	2.908E-10
7.500E-1	2.924E-10
7.750E-1	2.933E-10
8.000E-1	2.943E-10
8.250E-1	2.950E-10
8.500E-1	2.963E-10
8.750E-1	2.986E-10
9.000E-1	2.997E-10
9.250E-1	3.009E-10
9.500E-1	3.024E-10
9.750E-1	3.040E-10
1.000E+0	3.056E-10
1.025E+0	3.068E-10
1.050E+0	3.087E-10
1.075E+0	3.101E-10
1.100E+0	3.105E-10
1.125E+0	3.136E-10
1.150E+0	3.149E-10
1.175E+0	3.160E-10
1.200E+0	3.185E-10
1.225E+0	3.217E-10
1.250E+0	3.226E-10
1.275E+0	3.248E-10
1.300E+0	3.292E-10
1.325E+0	3.312E-10
1.350E+0	3.327E-10
1.375E+0	3.362E-10
1.400E+0	3.371E-10
1.425E+0	3.377E-10
1.450E+0	3.400E-10
1.475E+0	3.404E-10
1.500E+0	3.424E-10
1.525E+0	3.443E-10
1.550E+0	3.457E-10
1.575E+0	3.475E-10
1.600E+0	3.484E-10
1.625E+0	3.484E-10
1.650E+0	3.514E-10
1.675E+0	3.546E-10
1.700E+0	3.564E-10
1.725E+0	3.595E-10
1.750E+0	3.633E-10
1.775E+0	3.663E-10
1.800E+0	3.717E-10
1.825E+0	3.761E-10
1.850E+0	3.812E-10
1.875E+0	3.869E-10
1.900E+0	3.927E-10
1.925E+0	4.008E-10
1.950E+0	4.105E-10
1.975E+0	4.276E-10
2.000E+0	4.272E-10
2.025E+0	3.337E-10
2.050E+0	1.537E-10
2.075E+0	-1.025E-11
2.100E+0	-2.526E-11
2.125E+0	-2.429E-11
2.150E+0	-2.506E-11
2.175E+0	-2.517E-11
2.200E+0	-2.511E-11
