Measured on 12:06:38 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	2000.000
Extractor (%): 	98.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	0.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	97.700

Sweep start (kV): 	1.800
Sweep end (kV): 	2.200
Sweep step (V): 	1.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
1.800E+0	4.008E-10
1.801E+0	3.756E-10
1.802E+0	3.776E-10
1.803E+0	3.763E-10
1.804E+0	3.772E-10
1.805E+0	3.773E-10
1.806E+0	3.771E-10
1.807E+0	3.775E-10
1.808E+0	3.779E-10
1.809E+0	3.778E-10
1.810E+0	3.780E-10
1.811E+0	3.785E-10
1.812E+0	3.790E-10
1.813E+0	3.787E-10
1.814E+0	3.782E-10
1.815E+0	3.792E-10
1.816E+0	3.797E-10
1.817E+0	3.809E-10
1.818E+0	3.805E-10
1.819E+0	3.811E-10
1.820E+0	3.813E-10
1.821E+0	3.809E-10
1.822E+0	3.809E-10
1.823E+0	3.818E-10
1.824E+0	3.815E-10
1.825E+0	3.819E-10
1.826E+0	3.829E-10
1.827E+0	3.824E-10
1.828E+0	3.832E-10
1.829E+0	3.833E-10
1.830E+0	3.835E-10
1.831E+0	3.827E-10
1.832E+0	3.825E-10
1.833E+0	3.830E-10
1.834E+0	3.834E-10
1.835E+0	3.843E-10
1.836E+0	3.850E-10
1.837E+0	3.855E-10
1.838E+0	3.844E-10
1.839E+0	3.849E-10
1.840E+0	3.855E-10
1.841E+0	3.847E-10
1.842E+0	3.868E-10
1.843E+0	3.869E-10
1.844E+0	3.868E-10
1.845E+0	3.865E-10
1.846E+0	3.876E-10
1.847E+0	3.872E-10
1.848E+0	3.864E-10
1.849E+0	3.880E-10
1.850E+0	3.884E-10
1.851E+0	3.886E-10
1.852E+0	3.886E-10
1.853E+0	3.893E-10
1.854E+0	3.899E-10
1.855E+0	3.883E-10
1.856E+0	3.897E-10
1.857E+0	3.900E-10
1.858E+0	3.900E-10
1.859E+0	3.891E-10
1.860E+0	3.899E-10
1.861E+0	3.893E-10
1.862E+0	3.913E-10
1.863E+0	3.913E-10
1.864E+0	3.915E-10
1.865E+0	3.908E-10
1.866E+0	3.917E-10
1.867E+0	3.925E-10
1.868E+0	3.916E-10
1.869E+0	3.921E-10
1.870E+0	3.932E-10
1.871E+0	3.935E-10
1.872E+0	3.928E-10
1.873E+0	3.942E-10
1.874E+0	3.940E-10
1.875E+0	3.931E-10
1.876E+0	3.921E-10
1.877E+0	3.930E-10
1.878E+0	3.926E-10
1.879E+0	3.929E-10
1.880E+0	3.931E-10
1.881E+0	3.945E-10
1.882E+0	3.942E-10
1.883E+0	3.947E-10
1.884E+0	3.955E-10
1.885E+0	3.949E-10
1.886E+0	3.956E-10
1.887E+0	3.966E-10
1.888E+0	3.986E-10
1.889E+0	3.970E-10
1.890E+0	3.977E-10
1.891E+0	3.966E-10
1.892E+0	3.976E-10
1.893E+0	3.967E-10
1.894E+0	3.989E-10
1.895E+0	3.989E-10
1.896E+0	3.980E-10
1.897E+0	3.983E-10
1.898E+0	3.997E-10
1.899E+0	3.994E-10
1.900E+0	3.997E-10
1.901E+0	4.005E-10
1.902E+0	3.996E-10
1.903E+0	3.993E-10
1.904E+0	3.992E-10
1.905E+0	4.000E-10
1.906E+0	4.003E-10
1.907E+0	4.006E-10
1.908E+0	4.014E-10
1.909E+0	4.014E-10
1.910E+0	4.013E-10
1.911E+0	4.023E-10
1.912E+0	4.031E-10
1.913E+0	4.023E-10
1.914E+0	4.026E-10
1.915E+0	4.037E-10
1.916E+0	4.035E-10
1.917E+0	4.036E-10
1.918E+0	4.034E-10
1.919E+0	4.041E-10
1.920E+0	4.042E-10
1.921E+0	4.057E-10
1.922E+0	4.064E-10
1.923E+0	4.073E-10
1.924E+0	4.062E-10
1.925E+0	4.085E-10
1.926E+0	4.073E-10
1.927E+0	4.084E-10
1.928E+0	4.084E-10
1.929E+0	4.088E-10
1.930E+0	4.099E-10
1.931E+0	4.102E-10
1.932E+0	4.114E-10
1.933E+0	4.116E-10
1.934E+0	4.111E-10
1.935E+0	4.111E-10
1.936E+0	4.118E-10
1.937E+0	4.125E-10
1.938E+0	4.133E-10
1.939E+0	4.133E-10
1.940E+0	4.137E-10
1.941E+0	4.138E-10
1.942E+0	4.138E-10
1.943E+0	4.154E-10
1.944E+0	4.164E-10
1.945E+0	4.170E-10
1.946E+0	4.173E-10
1.947E+0	4.175E-10
1.948E+0	4.161E-10
1.949E+0	4.184E-10
1.950E+0	4.183E-10
1.951E+0	4.194E-10
1.952E+0	4.194E-10
1.953E+0	4.193E-10
1.954E+0	4.214E-10
1.955E+0	4.206E-10
1.956E+0	4.218E-10
1.957E+0	4.232E-10
1.958E+0	4.231E-10
1.959E+0	4.237E-10
1.960E+0	4.250E-10
1.961E+0	4.255E-10
1.962E+0	4.263E-10
1.963E+0	4.275E-10
1.964E+0	4.268E-10
1.965E+0	4.284E-10
1.966E+0	4.288E-10
1.967E+0	4.312E-10
1.968E+0	4.311E-10
1.969E+0	4.315E-10
1.970E+0	4.318E-10
1.971E+0	4.327E-10
1.972E+0	4.335E-10
1.973E+0	4.331E-10
1.974E+0	4.330E-10
1.975E+0	4.341E-10
1.976E+0	4.345E-10
1.977E+0	4.360E-10
1.978E+0	4.368E-10
1.979E+0	4.360E-10
1.980E+0	4.367E-10
1.981E+0	4.388E-10
1.982E+0	4.389E-10
1.983E+0	4.399E-10
1.984E+0	4.388E-10
1.985E+0	4.393E-10
1.986E+0	4.400E-10
1.987E+0	4.401E-10
1.988E+0	4.411E-10
1.989E+0	4.428E-10
1.990E+0	4.414E-10
1.991E+0	4.409E-10
1.992E+0	4.420E-10
1.993E+0	4.399E-10
1.994E+0	4.412E-10
1.995E+0	4.392E-10
1.996E+0	4.404E-10
1.997E+0	4.381E-10
1.998E+0	4.365E-10
1.999E+0	4.346E-10
2.000E+0	4.346E-10
2.001E+0	4.335E-10
2.002E+0	4.333E-10
2.003E+0	4.299E-10
2.004E+0	4.288E-10
2.005E+0	4.254E-10
2.006E+0	4.234E-10
2.007E+0	4.210E-10
2.008E+0	4.186E-10
2.009E+0	4.156E-10
2.010E+0	4.119E-10
2.011E+0	4.095E-10
2.012E+0	4.064E-10
2.013E+0	4.032E-10
2.014E+0	3.981E-10
2.015E+0	3.949E-10
2.016E+0	3.898E-10
2.017E+0	3.867E-10
2.018E+0	3.816E-10
2.019E+0	3.773E-10
2.020E+0	3.716E-10
2.021E+0	3.675E-10
2.022E+0	3.620E-10
2.023E+0	3.584E-10
2.024E+0	3.511E-10
2.025E+0	3.448E-10
2.026E+0	3.402E-10
2.027E+0	3.343E-10
2.028E+0	3.275E-10
2.029E+0	3.212E-10
2.030E+0	3.164E-10
2.031E+0	3.097E-10
2.032E+0	3.021E-10
2.033E+0	2.956E-10
2.034E+0	2.903E-10
2.035E+0	2.824E-10
2.036E+0	2.752E-10
2.037E+0	2.676E-10
2.038E+0	2.616E-10
2.039E+0	2.537E-10
2.040E+0	2.460E-10
2.041E+0	2.376E-10
2.042E+0	2.294E-10
2.043E+0	2.229E-10
2.044E+0	2.149E-10
2.045E+0	2.062E-10
2.046E+0	1.972E-10
2.047E+0	1.904E-10
2.048E+0	1.817E-10
2.049E+0	1.732E-10
2.050E+0	1.640E-10
2.051E+0	1.568E-10
2.052E+0	1.479E-10
2.053E+0	1.389E-10
2.054E+0	1.303E-10
2.055E+0	1.237E-10
2.056E+0	1.145E-10
2.057E+0	1.059E-10
2.058E+0	9.754E-11
2.059E+0	8.927E-11
2.060E+0	8.268E-11
2.061E+0	7.443E-11
2.062E+0	6.664E-11
2.063E+0	5.862E-11
2.064E+0	5.268E-11
2.065E+0	4.563E-11
2.066E+0	3.884E-11
2.067E+0	3.233E-11
2.068E+0	2.752E-11
2.069E+0	2.146E-11
2.070E+0	1.614E-11
2.071E+0	1.113E-11
2.072E+0	6.668E-12
2.073E+0	3.442E-12
2.074E+0	-2.535E-13
2.075E+0	-3.589E-12
2.076E+0	-6.429E-12
2.077E+0	-8.435E-12
2.078E+0	-1.066E-11
2.079E+0	-1.242E-11
2.080E+0	-1.394E-11
2.081E+0	-1.484E-11
2.082E+0	-1.593E-11
2.083E+0	-1.672E-11
2.084E+0	-1.735E-11
2.085E+0	-1.773E-11
2.086E+0	-1.816E-11
2.087E+0	-1.852E-11
2.088E+0	-1.867E-11
2.089E+0	-1.886E-11
2.090E+0	-1.888E-11
2.091E+0	-1.906E-11
2.092E+0	-1.905E-11
2.093E+0	-1.901E-11
2.094E+0	-1.904E-11
2.095E+0	-1.902E-11
2.096E+0	-1.894E-11
2.097E+0	-1.895E-11
2.098E+0	-1.890E-11
2.099E+0	-1.884E-11
2.100E+0	-1.876E-11
2.101E+0	-1.869E-11
2.102E+0	-1.863E-11
2.103E+0	-1.860E-11
2.104E+0	-1.857E-11
2.105E+0	-1.855E-11
2.106E+0	-1.851E-11
2.107E+0	-1.837E-11
2.108E+0	-1.829E-11
2.109E+0	-1.822E-11
2.110E+0	-1.817E-11
2.111E+0	-1.809E-11
2.112E+0	-1.811E-11
2.113E+0	-1.801E-11
2.114E+0	-1.795E-11
2.115E+0	-1.797E-11
2.116E+0	-1.795E-11
2.117E+0	-1.794E-11
2.118E+0	-1.798E-11
2.119E+0	-1.793E-11
2.120E+0	-1.798E-11
2.121E+0	-1.815E-11
2.122E+0	-1.810E-11
2.123E+0	-1.810E-11
2.124E+0	-1.817E-11
