Measured on 12:20:44 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-500.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	135.400

Sweep start (kV): 	3.500
Sweep end (kV): 	4.200
Sweep step (V): 	1.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
3.500E+0	1.500E-9
3.501E+0	5.263E-10
3.502E+0	5.260E-10
3.503E+0	5.257E-10
3.504E+0	5.264E-10
3.505E+0	5.271E-10
3.506E+0	5.267E-10
3.507E+0	5.266E-10
3.508E+0	5.274E-10
3.509E+0	5.275E-10
3.510E+0	5.270E-10
3.511E+0	5.271E-10
3.512E+0	5.285E-10
3.513E+0	5.277E-10
3.514E+0	5.268E-10
3.515E+0	5.280E-10
3.516E+0	5.280E-10
3.517E+0	5.280E-10
3.518E+0	5.281E-10
3.519E+0	5.285E-10
3.520E+0	5.280E-10
3.521E+0	5.285E-10
3.522E+0	5.288E-10
3.523E+0	5.290E-10
3.524E+0	5.289E-10
3.525E+0	5.289E-10
3.526E+0	5.289E-10
3.527E+0	5.289E-10
3.528E+0	5.290E-10
3.529E+0	5.295E-10
3.530E+0	5.298E-10
3.531E+0	5.297E-10
3.532E+0	5.298E-10
3.533E+0	5.303E-10
3.534E+0	5.304E-10
3.535E+0	5.300E-10
3.536E+0	5.306E-10
3.537E+0	5.308E-10
3.538E+0	5.304E-10
3.539E+0	5.304E-10
3.540E+0	5.311E-10
3.541E+0	5.309E-10
3.542E+0	5.305E-10
3.543E+0	5.308E-10
3.544E+0	5.310E-10
3.545E+0	5.307E-10
3.546E+0	5.312E-10
3.547E+0	5.312E-10
3.548E+0	5.303E-10
3.549E+0	5.307E-10
3.550E+0	5.320E-10
3.551E+0	5.318E-10
3.552E+0	5.314E-10
3.553E+0	5.317E-10
3.554E+0	5.320E-10
3.555E+0	5.319E-10
3.556E+0	5.319E-10
3.557E+0	5.331E-10
3.558E+0	5.329E-10
3.559E+0	5.327E-10
3.560E+0	5.331E-10
3.561E+0	5.330E-10
3.562E+0	5.331E-10
3.563E+0	5.335E-10
3.564E+0	5.339E-10
3.565E+0	5.335E-10
3.566E+0	5.340E-10
3.567E+0	5.347E-10
3.568E+0	5.344E-10
3.569E+0	5.344E-10
3.570E+0	5.345E-10
3.571E+0	5.349E-10
3.572E+0	5.343E-10
3.573E+0	5.351E-10
3.574E+0	5.347E-10
3.575E+0	5.348E-10
3.576E+0	5.348E-10
3.577E+0	5.355E-10
3.578E+0	5.347E-10
3.579E+0	5.346E-10
3.580E+0	5.351E-10
3.581E+0	5.350E-10
3.582E+0	5.359E-10
3.583E+0	5.355E-10
3.584E+0	5.361E-10
3.585E+0	5.361E-10
3.586E+0	5.360E-10
3.587E+0	5.367E-10
3.588E+0	5.366E-10
3.589E+0	5.366E-10
3.590E+0	5.371E-10
3.591E+0	5.365E-10
3.592E+0	5.366E-10
3.593E+0	5.372E-10
3.594E+0	5.374E-10
3.595E+0	5.374E-10
3.596E+0	5.373E-10
3.597E+0	5.380E-10
3.598E+0	5.376E-10
3.599E+0	5.371E-10
3.600E+0	5.380E-10
3.601E+0	5.378E-10
3.602E+0	5.378E-10
3.603E+0	5.384E-10
3.604E+0	5.387E-10
3.605E+0	5.387E-10
3.606E+0	5.387E-10
3.607E+0	5.389E-10
3.608E+0	5.392E-10
3.609E+0	5.389E-10
3.610E+0	5.390E-10
3.611E+0	5.396E-10
3.612E+0	5.393E-10
3.613E+0	5.392E-10
3.614E+0	5.399E-10
3.615E+0	5.402E-10
3.616E+0	5.398E-10
3.617E+0	5.403E-10
3.618E+0	5.403E-10
3.619E+0	5.403E-10
3.620E+0	5.402E-10
3.621E+0	5.411E-10
3.622E+0	5.407E-10
3.623E+0	5.408E-10
3.624E+0	5.407E-10
3.625E+0	5.413E-10
3.626E+0	5.412E-10
3.627E+0	5.411E-10
3.628E+0	5.414E-10
3.629E+0	5.416E-10
3.630E+0	5.418E-10
3.631E+0	5.419E-10
3.632E+0	5.426E-10
3.633E+0	5.424E-10
3.634E+0	5.421E-10
3.635E+0	5.423E-10
3.636E+0	5.427E-10
3.637E+0	5.424E-10
3.638E+0	5.425E-10
3.639E+0	5.434E-10
3.640E+0	5.429E-10
3.641E+0	5.431E-10
3.642E+0	5.438E-10
3.643E+0	5.438E-10
3.644E+0	5.434E-10
3.645E+0	5.441E-10
3.646E+0	5.440E-10
3.647E+0	5.437E-10
3.648E+0	5.441E-10
3.649E+0	5.439E-10
3.650E+0	5.444E-10
3.651E+0	5.446E-10
3.652E+0	5.443E-10
3.653E+0	5.444E-10
3.654E+0	5.439E-10
3.655E+0	5.441E-10
3.656E+0	5.440E-10
3.657E+0	5.434E-10
3.658E+0	5.438E-10
3.659E+0	5.445E-10
3.660E+0	5.445E-10
3.661E+0	5.442E-10
3.662E+0	5.447E-10
3.663E+0	5.452E-10
3.664E+0	5.449E-10
3.665E+0	5.451E-10
3.666E+0	5.458E-10
3.667E+0	5.459E-10
3.668E+0	5.454E-10
3.669E+0	5.456E-10
3.670E+0	5.456E-10
3.671E+0	5.459E-10
3.672E+0	5.458E-10
3.673E+0	5.461E-10
3.674E+0	5.464E-10
3.675E+0	5.463E-10
3.676E+0	5.467E-10
3.677E+0	5.472E-10
3.678E+0	5.468E-10
3.679E+0	5.469E-10
3.680E+0	5.471E-10
3.681E+0	5.469E-10
3.682E+0	5.466E-10
3.683E+0	5.472E-10
3.684E+0	5.474E-10
3.685E+0	5.473E-10
3.686E+0	5.477E-10
3.687E+0	5.482E-10
3.688E+0	5.482E-10
3.689E+0	5.480E-10
3.690E+0	5.489E-10
3.691E+0	5.484E-10
3.692E+0	5.485E-10
3.693E+0	5.492E-10
3.694E+0	5.490E-10
3.695E+0	5.489E-10
3.696E+0	5.495E-10
3.697E+0	5.498E-10
3.698E+0	5.495E-10
3.699E+0	5.499E-10
3.700E+0	5.502E-10
3.701E+0	5.500E-10
3.702E+0	5.496E-10
3.703E+0	5.505E-10
3.704E+0	5.507E-10
3.705E+0	5.500E-10
3.706E+0	5.508E-10
3.707E+0	5.510E-10
3.708E+0	5.511E-10
3.709E+0	5.509E-10
3.710E+0	5.511E-10
3.711E+0	5.515E-10
3.712E+0	5.513E-10
3.713E+0	5.514E-10
3.714E+0	5.520E-10
3.715E+0	5.516E-10
3.716E+0	5.521E-10
3.717E+0	5.523E-10
3.718E+0	5.518E-10
3.719E+0	5.524E-10
3.720E+0	5.528E-10
3.721E+0	5.528E-10
3.722E+0	5.527E-10
3.723E+0	5.531E-10
3.724E+0	5.530E-10
3.725E+0	5.527E-10
3.726E+0	5.527E-10
3.727E+0	5.532E-10
3.728E+0	5.539E-10
3.729E+0	5.539E-10
3.730E+0	5.533E-10
3.731E+0	5.546E-10
3.732E+0	5.542E-10
3.733E+0	5.545E-10
3.734E+0	5.553E-10
3.735E+0	5.552E-10
3.736E+0	5.549E-10
3.737E+0	5.553E-10
3.738E+0	5.553E-10
3.739E+0	5.557E-10
3.740E+0	5.567E-10
3.741E+0	5.571E-10
3.742E+0	5.570E-10
3.743E+0	5.574E-10
3.744E+0	5.575E-10
3.745E+0	5.575E-10
3.746E+0	5.573E-10
3.747E+0	5.578E-10
3.748E+0	5.582E-10
3.749E+0	5.580E-10
3.750E+0	5.583E-10
3.751E+0	5.587E-10
3.752E+0	5.589E-10
3.753E+0	5.590E-10
3.754E+0	5.594E-10
3.755E+0	5.595E-10
3.756E+0	5.596E-10
3.757E+0	5.599E-10
3.758E+0	5.603E-10
3.759E+0	5.598E-10
3.760E+0	5.601E-10
3.761E+0	5.605E-10
3.762E+0	5.609E-10
3.763E+0	5.605E-10
3.764E+0	5.610E-10
3.765E+0	5.611E-10
3.766E+0	5.609E-10
3.767E+0	5.613E-10
3.768E+0	5.617E-10
3.769E+0	5.620E-10
3.770E+0	5.618E-10
3.771E+0	5.619E-10
3.772E+0	5.623E-10
3.773E+0	5.623E-10
3.774E+0	5.623E-10
3.775E+0	5.631E-10
3.776E+0	5.630E-10
3.777E+0	5.624E-10
3.778E+0	5.627E-10
3.779E+0	5.633E-10
3.780E+0	5.633E-10
3.781E+0	5.630E-10
3.782E+0	5.632E-10
3.783E+0	5.640E-10
3.784E+0	5.637E-10
3.785E+0	5.644E-10
3.786E+0	5.651E-10
3.787E+0	5.649E-10
3.788E+0	5.652E-10
3.789E+0	5.656E-10
3.790E+0	5.657E-10
3.791E+0	5.652E-10
3.792E+0	5.660E-10
3.793E+0	5.660E-10
3.794E+0	5.659E-10
3.795E+0	5.664E-10
3.796E+0	5.670E-10
3.797E+0	5.671E-10
3.798E+0	5.670E-10
3.799E+0	5.672E-10
3.800E+0	5.680E-10
3.801E+0	5.677E-10
3.802E+0	5.671E-10
3.803E+0	5.679E-10
3.804E+0	5.682E-10
3.805E+0	5.683E-10
3.806E+0	5.682E-10
3.807E+0	5.692E-10
3.808E+0	5.692E-10
3.809E+0	5.692E-10
3.810E+0	5.695E-10
3.811E+0	5.704E-10
3.812E+0	5.700E-10
3.813E+0	5.701E-10
3.814E+0	5.708E-10
3.815E+0	5.706E-10
3.816E+0	5.704E-10
3.817E+0	5.714E-10
3.818E+0	5.715E-10
3.819E+0	5.712E-10
3.820E+0	5.719E-10
3.821E+0	5.724E-10
3.822E+0	5.717E-10
3.823E+0	5.721E-10
3.824E+0	5.724E-10
3.825E+0	5.729E-10
3.826E+0	5.727E-10
3.827E+0	5.729E-10
3.828E+0	5.738E-10
3.829E+0	5.740E-10
3.830E+0	5.737E-10
3.831E+0	5.741E-10
3.832E+0	5.751E-10
3.833E+0	5.752E-10
3.834E+0	5.749E-10
3.835E+0	5.750E-10
3.836E+0	5.754E-10
3.837E+0	5.759E-10
3.838E+0	5.756E-10
3.839E+0	5.764E-10
3.840E+0	5.762E-10
3.841E+0	5.759E-10
3.842E+0	5.764E-10
3.843E+0	5.769E-10
3.844E+0	5.771E-10
3.845E+0	5.773E-10
3.846E+0	5.778E-10
3.847E+0	5.778E-10
3.848E+0	5.782E-10
3.849E+0	5.785E-10
3.850E+0	5.792E-10
3.851E+0	5.797E-10
3.852E+0	5.796E-10
3.853E+0	5.803E-10
3.854E+0	5.803E-10
3.855E+0	5.803E-10
3.856E+0	5.807E-10
3.857E+0	5.818E-10
3.858E+0	5.821E-10
3.859E+0	5.820E-10
3.860E+0	5.829E-10
3.861E+0	5.836E-10
3.862E+0	5.831E-10
3.863E+0	5.833E-10
3.864E+0	5.844E-10
3.865E+0	5.841E-10
3.866E+0	5.842E-10
3.867E+0	5.846E-10
3.868E+0	5.854E-10
3.869E+0	5.853E-10
3.870E+0	5.858E-10
3.871E+0	5.863E-10
3.872E+0	5.866E-10
3.873E+0	5.871E-10
3.874E+0	5.868E-10
3.875E+0	5.872E-10
3.876E+0	5.872E-10
3.877E+0	5.876E-10
3.878E+0	5.883E-10
3.879E+0	5.886E-10
3.880E+0	5.887E-10
3.881E+0	5.893E-10
3.882E+0	5.903E-10
3.883E+0	5.898E-10
3.884E+0	5.903E-10
3.885E+0	5.910E-10
3.886E+0	5.912E-10
3.887E+0	5.917E-10
3.888E+0	5.926E-10
3.889E+0	5.933E-10
3.890E+0	5.930E-10
3.891E+0	5.937E-10
3.892E+0	5.943E-10
3.893E+0	5.949E-10
3.894E+0	5.947E-10
3.895E+0	5.956E-10
3.896E+0	5.956E-10
3.897E+0	5.957E-10
3.898E+0	5.962E-10
3.899E+0	5.970E-10
3.900E+0	5.970E-10
3.901E+0	5.974E-10
3.902E+0	5.979E-10
3.903E+0	5.984E-10
3.904E+0	5.983E-10
3.905E+0	5.990E-10
3.906E+0	5.994E-10
3.907E+0	5.996E-10
3.908E+0	5.997E-10
3.909E+0	6.004E-10
3.910E+0	6.010E-10
3.911E+0	6.003E-10
3.912E+0	6.011E-10
3.913E+0	6.018E-10
3.914E+0	6.013E-10
3.915E+0	6.016E-10
3.916E+0	6.025E-10
3.917E+0	6.024E-10
3.918E+0	6.021E-10
3.919E+0	6.025E-10
3.920E+0	6.028E-10
3.921E+0	6.029E-10
3.922E+0	6.030E-10
3.923E+0	6.033E-10
3.924E+0	6.030E-10
3.925E+0	6.026E-10
3.926E+0	6.030E-10
3.927E+0	6.032E-10
3.928E+0	6.023E-10
3.929E+0	6.022E-10
3.930E+0	6.028E-10
3.931E+0	6.025E-10
3.932E+0	6.020E-10
3.933E+0	6.017E-10
3.934E+0	6.013E-10
3.935E+0	6.005E-10
3.936E+0	5.997E-10
3.937E+0	5.997E-10
3.938E+0	5.992E-10
3.939E+0	5.978E-10
3.940E+0	5.969E-10
3.941E+0	5.966E-10
3.942E+0	5.952E-10
3.943E+0	5.941E-10
3.944E+0	5.935E-10
3.945E+0	5.925E-10
3.946E+0	5.909E-10
3.947E+0	5.897E-10
3.948E+0	5.887E-10
3.949E+0	5.872E-10
3.950E+0	5.858E-10
3.951E+0	5.834E-10
3.952E+0	5.815E-10
3.953E+0	5.787E-10
3.954E+0	5.785E-10
3.955E+0	5.761E-10
3.956E+0	5.738E-10
3.957E+0	5.721E-10
3.958E+0	5.703E-10
3.959E+0	5.678E-10
3.960E+0	5.657E-10
3.961E+0	5.633E-10
3.962E+0	5.612E-10
3.963E+0	5.583E-10
3.964E+0	5.558E-10
3.965E+0	5.530E-10
3.966E+0	5.504E-10
3.967E+0	5.476E-10
3.968E+0	5.451E-10
3.969E+0	5.420E-10
3.970E+0	5.387E-10
3.971E+0	5.365E-10
3.972E+0	5.334E-10
3.973E+0	5.300E-10
3.974E+0	5.269E-10
3.975E+0	5.245E-10
3.976E+0	5.207E-10
3.977E+0	5.174E-10
3.978E+0	5.145E-10
3.979E+0	5.114E-10
3.980E+0	5.076E-10
3.981E+0	5.038E-10
3.982E+0	5.005E-10
3.983E+0	4.972E-10
3.984E+0	4.934E-10
3.985E+0	4.896E-10
3.986E+0	4.860E-10
3.987E+0	4.819E-10
3.988E+0	4.786E-10
3.989E+0	4.749E-10
3.990E+0	4.704E-10
3.991E+0	4.659E-10
3.992E+0	4.628E-10
3.993E+0	4.589E-10
3.994E+0	4.545E-10
3.995E+0	4.503E-10
3.996E+0	4.471E-10
3.997E+0	4.423E-10
3.998E+0	4.378E-10
3.999E+0	4.335E-10
4.000E+0	4.290E-10
4.001E+0	4.251E-10
4.002E+0	4.206E-10
4.003E+0	4.159E-10
4.004E+0	4.107E-10
4.005E+0	4.069E-10
4.006E+0	4.024E-10
4.007E+0	3.975E-10
4.008E+0	3.924E-10
4.009E+0	3.885E-10
4.010E+0	3.839E-10
4.011E+0	3.784E-10
4.012E+0	3.729E-10
4.013E+0	3.691E-10
4.014E+0	3.640E-10
4.015E+0	3.585E-10
4.016E+0	3.529E-10
4.017E+0	3.479E-10
4.018E+0	3.437E-10
4.019E+0	3.379E-10
4.020E+0	3.328E-10
4.021E+0	3.272E-10
4.022E+0	3.225E-10
4.023E+0	3.173E-10
4.024E+0	3.117E-10
4.025E+0	3.060E-10
4.026E+0	3.014E-10
4.027E+0	2.960E-10
4.028E+0	2.899E-10
4.029E+0	2.840E-10
4.030E+0	2.795E-10
4.031E+0	2.735E-10
4.032E+0	2.674E-10
4.033E+0	2.617E-10
4.034E+0	2.561E-10
4.035E+0	2.511E-10
4.036E+0	2.451E-10
4.037E+0	2.394E-10
4.038E+0	2.329E-10
4.039E+0	2.281E-10
4.040E+0	2.224E-10
4.041E+0	2.162E-10
4.042E+0	2.103E-10
4.043E+0	2.056E-10
4.044E+0	1.994E-10
4.045E+0	1.932E-10
4.046E+0	1.871E-10
4.047E+0	1.822E-10
4.048E+0	1.764E-10
4.049E+0	1.700E-10
4.050E+0	1.644E-10
4.051E+0	1.584E-10
4.052E+0	1.536E-10
4.053E+0	1.475E-10
4.054E+0	1.415E-10
4.055E+0	1.356E-10
4.056E+0	1.308E-10
4.057E+0	1.251E-10
4.058E+0	1.192E-10
4.059E+0	1.131E-10
4.060E+0	1.088E-10
4.061E+0	1.031E-10
4.062E+0	9.752E-11
4.063E+0	9.190E-11
4.064E+0	8.621E-11
4.065E+0	8.175E-11
4.066E+0	7.659E-11
4.067E+0	7.089E-11
4.068E+0	6.558E-11
4.069E+0	6.143E-11
4.070E+0	5.620E-11
4.071E+0	5.116E-11
4.072E+0	4.638E-11
4.073E+0	4.238E-11
4.074E+0	3.773E-11
4.075E+0	3.288E-11
4.076E+0	2.858E-11
4.077E+0	2.523E-11
4.078E+0	2.083E-11
4.079E+0	1.679E-11
4.080E+0	1.267E-11
4.081E+0	9.012E-12
4.082E+0	6.031E-12
4.083E+0	2.578E-12
4.084E+0	-5.302E-13
4.085E+0	-3.705E-12
4.086E+0	-6.191E-12
4.087E+0	-8.938E-12
4.088E+0	-1.147E-11
4.089E+0	-1.380E-11
4.090E+0	-1.540E-11
4.091E+0	-1.744E-11
4.092E+0	-1.923E-11
4.093E+0	-2.072E-11
4.094E+0	-2.185E-11
4.095E+0	-2.295E-11
4.096E+0	-2.403E-11
4.097E+0	-2.485E-11
4.098E+0	-2.550E-11
4.099E+0	-2.587E-11
4.100E+0	-2.631E-11
4.101E+0	-2.656E-11
4.102E+0	-2.697E-11
4.103E+0	-2.701E-11
4.104E+0	-2.720E-11
4.105E+0	-2.739E-11
4.106E+0	-2.742E-11
4.107E+0	-2.743E-11
4.108E+0	-2.746E-11
4.109E+0	-2.759E-11
