Measured on 10:55:09 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-200.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.464E-10
5.000E-2	2.464E-10
1.000E-1	2.470E-10
1.500E-1	2.470E-10
2.000E-1	2.472E-10
2.500E-1	2.481E-10
3.000E-1	2.582E-10
3.500E-1	3.025E-10
4.000E-1	3.389E-10
4.500E-1	3.531E-10
5.000E-1	3.604E-10
5.500E-1	3.654E-10
6.000E-1	3.696E-10
6.500E-1	3.726E-10
7.000E-1	3.754E-10
7.500E-1	3.785E-10
8.000E-1	3.814E-10
8.500E-1	3.850E-10
9.000E-1	3.875E-10
9.500E-1	3.912E-10
1.000E+0	3.947E-10
1.050E+0	3.976E-10
1.100E+0	4.013E-10
1.150E+0	4.045E-10
1.200E+0	4.076E-10
1.250E+0	4.110E-10
1.300E+0	4.141E-10
1.350E+0	4.174E-10
1.400E+0	4.207E-10
1.450E+0	4.239E-10
1.500E+0	4.261E-10
1.550E+0	4.287E-10
1.600E+0	4.317E-10
1.650E+0	4.352E-10
1.700E+0	4.388E-10
1.750E+0	4.435E-10
1.800E+0	4.472E-10
1.850E+0	4.513E-10
1.900E+0	4.554E-10
1.950E+0	4.593E-10
2.000E+0	4.626E-10
2.050E+0	4.655E-10
2.100E+0	4.690E-10
2.150E+0	4.720E-10
2.200E+0	4.752E-10
2.250E+0	4.790E-10
2.300E+0	4.827E-10
2.350E+0	4.867E-10
2.400E+0	4.908E-10
2.450E+0	4.950E-10
2.500E+0	4.996E-10
2.550E+0	5.041E-10
2.600E+0	5.086E-10
2.650E+0	5.140E-10
2.700E+0	5.182E-10
2.750E+0	5.220E-10
2.800E+0	5.259E-10
2.850E+0	5.288E-10
2.900E+0	5.323E-10
2.950E+0	5.360E-10
3.000E+0	5.395E-10
3.050E+0	5.426E-10
3.100E+0	5.459E-10
3.150E+0	5.493E-10
3.200E+0	5.530E-10
3.250E+0	5.577E-10
3.300E+0	5.634E-10
3.350E+0	5.688E-10
3.400E+0	5.739E-10
3.450E+0	5.795E-10
3.500E+0	5.860E-10
3.550E+0	5.931E-10
3.600E+0	5.994E-10
3.650E+0	6.079E-10
3.700E+0	6.169E-10
3.750E+0	6.258E-10
3.800E+0	6.368E-10
3.850E+0	6.523E-10
3.900E+0	6.732E-10
3.950E+0	6.500E-10
4.000E+0	4.644E-10
4.050E+0	1.646E-10
4.100E+0	-3.540E-11
4.150E+0	-3.525E-11
4.200E+0	-3.427E-11
