Measured on 11:43:54 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	2000.000
Extractor (%): 	98.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-300.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	97.700

Sweep start (kV): 	0.000
Sweep end (kV): 	2.200
Sweep step (V): 	25.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.344E-10
2.500E-2	2.342E-10
5.000E-2	2.341E-10
7.500E-2	2.341E-10
1.000E-1	2.344E-10
1.250E-1	2.340E-10
1.500E-1	2.351E-10
1.750E-1	2.350E-10
2.000E-1	2.353E-10
2.250E-1	2.355E-10
2.500E-1	2.356E-10
2.750E-1	2.362E-10
3.000E-1	2.353E-10
3.250E-1	2.360E-10
3.500E-1	2.360E-10
3.750E-1	2.351E-10
4.000E-1	2.350E-10
4.250E-1	2.364E-10
4.500E-1	2.380E-10
4.750E-1	2.403E-10
5.000E-1	2.442E-10
5.250E-1	2.498E-10
5.500E-1	2.554E-10
5.750E-1	2.617E-10
6.000E-1	2.687E-10
6.250E-1	2.734E-10
6.500E-1	2.770E-10
6.750E-1	2.794E-10
7.000E-1	2.832E-10
7.250E-1	2.860E-10
7.500E-1	2.889E-10
7.750E-1	2.919E-10
8.000E-1	2.939E-10
8.250E-1	2.953E-10
8.500E-1	2.983E-10
8.750E-1	2.994E-10
9.000E-1	2.999E-10
9.250E-1	3.015E-10
9.500E-1	3.049E-10
9.750E-1	3.059E-10
1.000E+0	3.076E-10
1.025E+0	3.085E-10
1.050E+0	3.114E-10
1.075E+0	3.136E-10
1.100E+0	3.157E-10
1.125E+0	3.174E-10
1.150E+0	3.194E-10
1.175E+0	3.217E-10
1.200E+0	3.244E-10
1.225E+0	3.285E-10
1.250E+0	3.316E-10
1.275E+0	3.325E-10
1.300E+0	3.345E-10
1.325E+0	3.364E-10
1.350E+0	3.384E-10
1.375E+0	3.397E-10
1.400E+0	3.419E-10
1.425E+0	3.430E-10
1.450E+0	3.452E-10
1.475E+0	3.474E-10
1.500E+0	3.490E-10
1.525E+0	3.500E-10
1.550E+0	3.516E-10
1.575E+0	3.540E-10
1.600E+0	3.554E-10
1.625E+0	3.558E-10
1.650E+0	3.591E-10
1.675E+0	3.622E-10
1.700E+0	3.659E-10
1.725E+0	3.699E-10
1.750E+0	3.736E-10
1.775E+0	3.776E-10
1.800E+0	3.819E-10
1.825E+0	3.871E-10
1.850E+0	3.924E-10
1.875E+0	3.974E-10
1.900E+0	4.039E-10
1.925E+0	4.131E-10
1.950E+0	4.233E-10
1.975E+0	4.388E-10
2.000E+0	4.390E-10
2.025E+0	3.491E-10
2.050E+0	1.672E-10
2.075E+0	-5.166E-12
2.100E+0	-2.585E-11
2.125E+0	-2.492E-11
2.150E+0	-2.535E-11
2.175E+0	-2.532E-11
2.200E+0	-2.523E-11
