Measured on 11:46:12 06/12/2024
Operated by: 	Ennio Kristof
Comments: 	 
Projectile: 	 Ar

Energy (V): 	2000.000
Extractor (%): 	98.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-400.000
Comments: 	 2 grid retar, no grid big diameter supp.

Wien voltage (V): 	97.700

Sweep start (kV): 	0.000
Sweep end (kV): 	2.200
Sweep step (V): 	25.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.332E-10
2.500E-2	2.345E-10
5.000E-2	2.338E-10
7.500E-2	2.343E-10
1.000E-1	2.345E-10
1.250E-1	2.349E-10
1.500E-1	2.345E-10
1.750E-1	2.346E-10
2.000E-1	2.356E-10
2.250E-1	2.351E-10
2.500E-1	2.349E-10
2.750E-1	2.366E-10
3.000E-1	2.362E-10
3.250E-1	2.361E-10
3.500E-1	2.359E-10
3.750E-1	2.364E-10
4.000E-1	2.363E-10
4.250E-1	2.372E-10
4.500E-1	2.371E-10
4.750E-1	2.372E-10
5.000E-1	2.366E-10
5.250E-1	2.376E-10
5.500E-1	2.376E-10
5.750E-1	2.379E-10
6.000E-1	2.391E-10
6.250E-1	2.401E-10
6.500E-1	2.420E-10
6.750E-1	2.459E-10
7.000E-1	2.509E-10
7.250E-1	2.560E-10
7.500E-1	2.623E-10
7.750E-1	2.686E-10
8.000E-1	2.733E-10
8.250E-1	2.772E-10
8.500E-1	2.823E-10
8.750E-1	2.860E-10
9.000E-1	2.886E-10
9.250E-1	2.925E-10
9.500E-1	2.965E-10
9.750E-1	2.995E-10
1.000E+0	3.016E-10
1.025E+0	3.045E-10
1.050E+0	3.067E-10
1.075E+0	3.094E-10
1.100E+0	3.129E-10
1.125E+0	3.147E-10
1.150E+0	3.178E-10
1.175E+0	3.204E-10
1.200E+0	3.245E-10
1.225E+0	3.261E-10
1.250E+0	3.291E-10
1.275E+0	3.303E-10
1.300E+0	3.306E-10
1.325E+0	3.338E-10
1.350E+0	3.345E-10
1.375E+0	3.377E-10
1.400E+0	3.389E-10
1.425E+0	3.412E-10
1.450E+0	3.442E-10
1.475E+0	3.456E-10
1.500E+0	3.460E-10
1.525E+0	3.483E-10
1.550E+0	3.503E-10
1.575E+0	3.508E-10
1.600E+0	3.536E-10
1.625E+0	3.568E-10
1.650E+0	3.600E-10
1.675E+0	3.625E-10
1.700E+0	3.658E-10
1.725E+0	3.685E-10
1.750E+0	3.719E-10
1.775E+0	3.765E-10
1.800E+0	3.813E-10
1.825E+0	3.855E-10
1.850E+0	3.914E-10
1.875E+0	3.973E-10
1.900E+0	4.026E-10
1.925E+0	4.087E-10
1.950E+0	4.187E-10
1.975E+0	4.309E-10
2.000E+0	4.333E-10
2.025E+0	3.504E-10
2.050E+0	1.739E-10
2.075E+0	-1.777E-12
2.100E+0	-2.486E-11
2.125E+0	-2.416E-11
2.150E+0	-2.471E-11
2.175E+0	-2.484E-11
2.200E+0	-2.491E-11
