Measured on 11:40:11 29/11/2024
Operated by: 	 Ennio, Kristof 
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-200.000
Comments: 	 2 retarding grids, suppr no grid small diameter

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.794E-10
5.000E-2	2.783E-10
1.000E-1	2.778E-10
1.500E-1	2.759E-10
2.000E-1	2.750E-10
2.500E-1	2.746E-10
3.000E-1	2.739E-10
3.500E-1	2.728E-10
4.000E-1	2.715E-10
4.500E-1	2.703E-10
5.000E-1	2.691E-10
5.500E-1	2.681E-10
6.000E-1	2.666E-10
6.500E-1	2.655E-10
7.000E-1	2.647E-10
7.500E-1	2.635E-10
8.000E-1	2.626E-10
8.500E-1	2.612E-10
9.000E-1	2.599E-10
9.500E-1	2.587E-10
1.000E+0	2.575E-10
1.050E+0	2.563E-10
1.100E+0	2.554E-10
1.150E+0	2.542E-10
1.200E+0	2.528E-10
1.250E+0	2.514E-10
1.300E+0	2.504E-10
1.350E+0	2.486E-10
1.400E+0	2.473E-10
1.450E+0	2.458E-10
1.500E+0	2.442E-10
1.550E+0	2.419E-10
1.600E+0	2.398E-10
1.650E+0	2.385E-10
1.700E+0	2.363E-10
1.750E+0	2.347E-10
1.800E+0	2.328E-10
1.850E+0	2.319E-10
1.900E+0	2.305E-10
1.950E+0	2.296E-10
2.000E+0	2.296E-10
2.050E+0	2.298E-10
2.100E+0	2.313E-10
2.150E+0	2.343E-10
2.200E+0	2.366E-10
2.250E+0	2.410E-10
2.300E+0	2.464E-10
2.350E+0	2.563E-10
2.400E+0	2.626E-10
2.450E+0	2.659E-10
2.500E+0	2.684E-10
2.550E+0	2.711E-10
2.600E+0	2.751E-10
2.650E+0	2.782E-10
2.700E+0	2.803E-10
2.750E+0	2.835E-10
2.800E+0	2.880E-10
2.850E+0	2.892E-10
2.900E+0	2.909E-10
2.950E+0	2.944E-10
3.000E+0	2.961E-10
3.050E+0	2.984E-10
3.100E+0	2.946E-10
3.150E+0	2.918E-10
3.200E+0	2.914E-10
3.250E+0	2.941E-10
3.300E+0	2.976E-10
3.350E+0	3.019E-10
3.400E+0	3.060E-10
3.450E+0	3.132E-10
3.500E+0	3.236E-10
3.550E+0	3.314E-10
3.600E+0	3.350E-10
3.650E+0	3.355E-10
3.700E+0	3.405E-10
3.750E+0	3.441E-10
3.800E+0	3.384E-10
3.850E+0	2.989E-10
3.900E+0	2.247E-10
3.950E+0	1.709E-10
4.000E+0	6.253E-11
4.050E+0	-2.158E-11
4.100E+0	-2.184E-11
4.150E+0	-2.108E-11
4.200E+0	-2.108E-11
