Measured on 14:54:18 29/11/2024
Operated by: 	 Ennio, Kristof 
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-150.000
Comments: 	 2 retarding grids, suppr no grid small diameter

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.747E-10
5.000E-2	2.749E-10
1.000E-1	2.744E-10
1.500E-1	2.734E-10
2.000E-1	2.727E-10
2.500E-1	2.724E-10
3.000E-1	2.719E-10
3.500E-1	2.712E-10
4.000E-1	2.706E-10
4.500E-1	2.700E-10
5.000E-1	2.692E-10
5.500E-1	2.678E-10
6.000E-1	2.675E-10
6.500E-1	2.666E-10
7.000E-1	2.659E-10
7.500E-1	2.655E-10
8.000E-1	2.651E-10
8.500E-1	2.644E-10
9.000E-1	2.635E-10
9.500E-1	2.630E-10
1.000E+0	2.623E-10
1.050E+0	2.613E-10
1.100E+0	2.613E-10
1.150E+0	2.604E-10
1.200E+0	2.595E-10
1.250E+0	2.585E-10
1.300E+0	2.585E-10
1.350E+0	2.565E-10
1.400E+0	2.561E-10
1.450E+0	2.566E-10
1.500E+0	2.580E-10
1.550E+0	2.605E-10
1.600E+0	2.661E-10
1.650E+0	2.733E-10
1.700E+0	2.805E-10
1.750E+0	2.874E-10
1.800E+0	2.956E-10
1.850E+0	3.042E-10
1.900E+0	3.146E-10
1.950E+0	3.257E-10
2.000E+0	3.372E-10
2.050E+0	3.475E-10
2.100E+0	3.552E-10
2.150E+0	3.620E-10
2.200E+0	3.679E-10
2.250E+0	3.730E-10
2.300E+0	3.776E-10
2.350E+0	3.824E-10
2.400E+0	3.876E-10
2.450E+0	3.915E-10
2.500E+0	3.952E-10
2.550E+0	3.993E-10
2.600E+0	4.017E-10
2.650E+0	4.030E-10
2.700E+0	4.072E-10
2.750E+0	4.091E-10
2.800E+0	4.151E-10
2.850E+0	4.169E-10
2.900E+0	4.189E-10
2.950E+0	4.225E-10
3.000E+0	4.262E-10
3.050E+0	4.303E-10
3.100E+0	4.310E-10
3.150E+0	4.338E-10
3.200E+0	4.392E-10
3.250E+0	4.477E-10
3.300E+0	4.592E-10
3.350E+0	4.745E-10
3.400E+0	4.893E-10
3.450E+0	5.088E-10
3.500E+0	5.289E-10
3.550E+0	5.484E-10
3.600E+0	5.619E-10
3.650E+0	5.684E-10
3.700E+0	5.761E-10
3.750E+0	5.833E-10
3.800E+0	5.800E-10
3.850E+0	5.102E-10
3.900E+0	3.907E-10
3.950E+0	3.088E-10
4.000E+0	1.098E-10
4.050E+0	-2.128E-11
4.100E+0	-2.064E-11
4.150E+0	-1.973E-11
4.200E+0	-2.042E-11
