Measured on 11:32:46 29/11/2024
Operated by: 	 Ennio, Kristof 
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	0.000
Comments: 	 2 retarding grids, suppr no grid small diameter

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	10.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	3.304E-10
1.000E-2	3.458E-10
2.000E-2	3.593E-10
3.000E-2	3.687E-10
4.000E-2	3.764E-10
5.000E-2	3.830E-10
6.000E-2	3.884E-10
7.000E-2	3.930E-10
8.000E-2	3.967E-10
9.000E-2	3.995E-10
1.000E-1	4.028E-10
1.100E-1	4.058E-10
1.200E-1	4.087E-10
1.300E-1	4.118E-10
1.400E-1	4.153E-10
1.500E-1	4.180E-10
1.600E-1	4.210E-10
1.700E-1	4.240E-10
1.800E-1	4.269E-10
1.900E-1	4.292E-10
2.000E-1	4.319E-10
2.100E-1	4.339E-10
2.200E-1	4.357E-10
2.300E-1	4.374E-10
2.400E-1	4.388E-10
2.500E-1	4.401E-10
2.600E-1	4.413E-10
2.700E-1	4.427E-10
2.800E-1	4.437E-10
2.900E-1	4.446E-10
3.000E-1	4.453E-10
3.100E-1	4.462E-10
3.200E-1	4.472E-10
3.300E-1	4.479E-10
3.400E-1	4.491E-10
3.500E-1	4.498E-10
3.600E-1	4.506E-10
3.700E-1	4.514E-10
3.800E-1	4.521E-10
3.900E-1	4.535E-10
4.000E-1	4.540E-10
4.100E-1	4.554E-10
4.200E-1	4.566E-10
4.300E-1	4.574E-10
4.400E-1	4.587E-10
4.500E-1	4.595E-10
4.600E-1	4.612E-10
4.700E-1	4.623E-10
4.800E-1	4.634E-10
4.900E-1	4.646E-10
5.000E-1	4.659E-10
5.100E-1	4.670E-10
5.200E-1	4.675E-10
5.300E-1	4.686E-10
5.400E-1	4.697E-10
5.500E-1	4.705E-10
5.600E-1	4.716E-10
5.700E-1	4.725E-10
5.800E-1	4.737E-10
5.900E-1	4.745E-10
6.000E-1	4.753E-10
6.100E-1	4.762E-10
6.200E-1	4.771E-10
6.300E-1	4.780E-10
6.400E-1	4.790E-10
6.500E-1	4.799E-10
6.600E-1	4.810E-10
6.700E-1	4.822E-10
6.800E-1	4.831E-10
6.900E-1	4.842E-10
7.000E-1	4.848E-10
7.100E-1	4.858E-10
7.200E-1	4.868E-10
7.300E-1	4.878E-10
7.400E-1	4.877E-10
7.500E-1	4.892E-10
7.600E-1	4.899E-10
7.700E-1	4.909E-10
7.800E-1	4.914E-10
7.900E-1	4.919E-10
8.000E-1	4.927E-10
8.100E-1	4.933E-10
8.200E-1	4.939E-10
8.300E-1	4.944E-10
8.400E-1	4.944E-10
8.500E-1	4.953E-10
8.600E-1	4.958E-10
8.700E-1	4.966E-10
8.800E-1	4.976E-10
8.900E-1	4.989E-10
9.000E-1	4.996E-10
9.100E-1	5.006E-10
9.200E-1	5.021E-10
9.300E-1	5.030E-10
9.400E-1	5.040E-10
9.500E-1	5.050E-10
9.600E-1	5.065E-10
9.700E-1	5.074E-10
9.800E-1	5.083E-10
9.900E-1	5.089E-10
1.000E+0	5.098E-10
1.010E+0	5.106E-10
1.020E+0	5.111E-10
1.030E+0	5.115E-10
1.040E+0	5.124E-10
1.050E+0	5.127E-10
1.060E+0	5.129E-10
1.070E+0	5.136E-10
1.080E+0	5.143E-10
1.090E+0	5.143E-10
1.100E+0	5.148E-10
1.110E+0	5.151E-10
1.120E+0	5.154E-10
1.130E+0	5.153E-10
1.140E+0	5.151E-10
1.150E+0	5.156E-10
1.160E+0	5.158E-10
1.170E+0	5.156E-10
1.180E+0	5.157E-10
1.190E+0	5.162E-10
1.200E+0	5.167E-10
1.210E+0	5.171E-10
1.220E+0	5.178E-10
1.230E+0	5.184E-10
1.240E+0	5.189E-10
1.250E+0	5.193E-10
1.260E+0	5.198E-10
1.270E+0	5.203E-10
1.280E+0	5.206E-10
1.290E+0	5.211E-10
1.300E+0	5.215E-10
1.310E+0	5.220E-10
1.320E+0	5.224E-10
1.330E+0	5.231E-10
1.340E+0	5.232E-10
1.350E+0	5.232E-10
1.360E+0	5.233E-10
1.370E+0	5.236E-10
1.380E+0	5.234E-10
1.390E+0	5.235E-10
1.400E+0	5.233E-10
1.410E+0	5.237E-10
1.420E+0	5.236E-10
1.430E+0	5.237E-10
1.440E+0	5.244E-10
1.450E+0	5.247E-10
1.460E+0	5.248E-10
1.470E+0	5.251E-10
1.480E+0	5.251E-10
1.490E+0	5.254E-10
1.500E+0	5.253E-10
1.510E+0	5.254E-10
1.520E+0	5.256E-10
1.530E+0	5.250E-10
1.540E+0	5.248E-10
1.550E+0	5.248E-10
1.560E+0	5.240E-10
1.570E+0	5.237E-10
1.580E+0	5.243E-10
1.590E+0	5.242E-10
1.600E+0	5.244E-10
1.610E+0	5.245E-10
1.620E+0	5.249E-10
1.630E+0	5.249E-10
1.640E+0	5.248E-10
1.650E+0	5.254E-10
1.660E+0	5.263E-10
1.670E+0	5.270E-10
1.680E+0	5.281E-10
1.690E+0	5.295E-10
1.700E+0	5.312E-10
1.710E+0	5.321E-10
1.720E+0	5.336E-10
1.730E+0	5.347E-10
1.740E+0	5.358E-10
1.750E+0	5.354E-10
1.760E+0	5.359E-10
1.770E+0	5.363E-10
1.780E+0	5.361E-10
1.790E+0	5.355E-10
1.800E+0	5.354E-10
1.810E+0	5.353E-10
1.820E+0	5.346E-10
1.830E+0	5.344E-10
1.840E+0	5.345E-10
1.850E+0	5.342E-10
1.860E+0	5.340E-10
1.870E+0	5.343E-10
1.880E+0	5.344E-10
1.890E+0	5.347E-10
1.900E+0	5.347E-10
1.910E+0	5.350E-10
1.920E+0	5.355E-10
1.930E+0	5.356E-10
1.940E+0	5.354E-10
1.950E+0	5.356E-10
1.960E+0	5.363E-10
1.970E+0	5.363E-10
1.980E+0	5.367E-10
1.990E+0	5.369E-10
2.000E+0	5.374E-10
2.010E+0	5.372E-10
2.020E+0	5.370E-10
2.030E+0	5.375E-10
2.040E+0	5.369E-10
2.050E+0	5.366E-10
2.060E+0	5.361E-10
2.070E+0	5.374E-10
2.080E+0	5.379E-10
2.090E+0	5.382E-10
2.100E+0	5.388E-10
2.110E+0	5.399E-10
2.120E+0	5.396E-10
2.130E+0	5.398E-10
2.140E+0	5.400E-10
2.150E+0	5.404E-10
2.160E+0	5.401E-10
2.170E+0	5.402E-10
2.180E+0	5.400E-10
2.190E+0	5.400E-10
2.200E+0	5.396E-10
2.210E+0	5.398E-10
2.220E+0	5.398E-10
2.230E+0	5.397E-10
2.240E+0	5.394E-10
2.250E+0	5.393E-10
2.260E+0	5.395E-10
2.270E+0	5.394E-10
2.280E+0	5.392E-10
2.290E+0	5.386E-10
2.300E+0	5.382E-10
2.310E+0	5.386E-10
2.320E+0	5.382E-10
2.330E+0	5.381E-10
2.340E+0	5.376E-10
2.350E+0	5.371E-10
2.360E+0	5.364E-10
2.370E+0	5.360E-10
2.380E+0	5.367E-10
2.390E+0	5.359E-10
2.400E+0	5.349E-10
2.410E+0	5.343E-10
2.420E+0	5.341E-10
2.430E+0	5.334E-10
2.440E+0	5.326E-10
2.450E+0	5.324E-10
2.460E+0	5.325E-10
2.470E+0	5.324E-10
2.480E+0	5.309E-10
2.490E+0	5.303E-10
2.500E+0	5.298E-10
2.510E+0	5.288E-10
2.520E+0	5.291E-10
2.530E+0	5.281E-10
2.540E+0	5.278E-10
2.550E+0	5.263E-10
2.560E+0	5.256E-10
2.570E+0	5.254E-10
2.580E+0	5.249E-10
2.590E+0	5.236E-10
2.600E+0	5.227E-10
2.610E+0	5.224E-10
2.620E+0	5.223E-10
2.630E+0	5.222E-10
2.640E+0	5.226E-10
2.650E+0	5.230E-10
2.660E+0	5.218E-10
2.670E+0	5.208E-10
2.680E+0	5.200E-10
2.690E+0	5.188E-10
2.700E+0	5.184E-10
2.710E+0	5.183E-10
2.720E+0	5.180E-10
2.730E+0	5.178E-10
2.740E+0	5.182E-10
2.750E+0	5.173E-10
2.760E+0	5.175E-10
2.770E+0	5.176E-10
2.780E+0	5.175E-10
2.790E+0	5.176E-10
2.800E+0	5.177E-10
2.810E+0	5.180E-10
2.820E+0	5.179E-10
2.830E+0	5.180E-10
2.840E+0	5.181E-10
2.850E+0	5.185E-10
2.860E+0	5.187E-10
2.870E+0	5.186E-10
2.880E+0	5.195E-10
2.890E+0	5.196E-10
2.900E+0	5.205E-10
2.910E+0	5.202E-10
2.920E+0	5.205E-10
2.930E+0	5.200E-10
2.940E+0	5.212E-10
2.950E+0	5.217E-10
2.960E+0	5.213E-10
2.970E+0	5.224E-10
2.980E+0	5.234E-10
2.990E+0	5.237E-10
3.000E+0	5.250E-10
3.010E+0	5.257E-10
3.020E+0	5.260E-10
3.030E+0	5.268E-10
3.040E+0	5.269E-10
3.050E+0	5.273E-10
3.060E+0	5.270E-10
3.070E+0	5.279E-10
3.080E+0	5.267E-10
3.090E+0	5.255E-10
3.100E+0	5.238E-10
3.110E+0	5.205E-10
3.120E+0	5.171E-10
3.130E+0	5.137E-10
3.140E+0	5.119E-10
3.150E+0	5.101E-10
3.160E+0	5.084E-10
3.170E+0	5.086E-10
3.180E+0	5.085E-10
3.190E+0	5.093E-10
3.200E+0	5.095E-10
3.210E+0	5.113E-10
3.220E+0	5.135E-10
3.230E+0	5.145E-10
3.240E+0	5.162E-10
3.250E+0	5.180E-10
3.260E+0	5.192E-10
3.270E+0	5.209E-10
3.280E+0	5.244E-10
3.290E+0	5.261E-10
3.300E+0	5.280E-10
3.310E+0	5.301E-10
3.320E+0	5.323E-10
3.330E+0	5.346E-10
3.340E+0	5.367E-10
3.350E+0	5.412E-10
3.360E+0	5.437E-10
3.370E+0	5.464E-10
3.380E+0	5.499E-10
3.390E+0	5.520E-10
3.400E+0	5.546E-10
3.410E+0	5.562E-10
3.420E+0	5.602E-10
3.430E+0	5.644E-10
3.440E+0	5.661E-10
3.450E+0	5.688E-10
3.460E+0	5.714E-10
3.470E+0	5.752E-10
3.480E+0	5.786E-10
3.490E+0	5.793E-10
3.500E+0	5.823E-10
3.510E+0	5.855E-10
3.520E+0	5.881E-10
3.530E+0	5.917E-10
3.540E+0	5.931E-10
3.550E+0	5.934E-10
3.560E+0	5.937E-10
3.570E+0	5.974E-10
3.580E+0	5.969E-10
3.590E+0	5.975E-10
3.600E+0	5.987E-10
3.610E+0	5.997E-10
3.620E+0	5.967E-10
3.630E+0	5.972E-10
3.640E+0	5.978E-10
3.650E+0	5.942E-10
3.660E+0	5.945E-10
3.670E+0	5.930E-10
3.680E+0	5.917E-10
3.690E+0	5.886E-10
3.700E+0	5.877E-10
3.710E+0	5.881E-10
3.720E+0	5.875E-10
3.730E+0	5.848E-10
3.740E+0	5.823E-10
3.750E+0	5.811E-10
3.760E+0	5.765E-10
3.770E+0	5.711E-10
3.780E+0	5.657E-10
3.790E+0	5.578E-10
3.800E+0	5.452E-10
3.810E+0	5.336E-10
3.820E+0	5.181E-10
3.830E+0	5.009E-10
3.840E+0	4.816E-10
3.850E+0	4.609E-10
3.860E+0	4.417E-10
3.870E+0	4.204E-10
3.880E+0	3.948E-10
3.890E+0	3.718E-10
3.900E+0	3.554E-10
3.910E+0	3.426E-10
3.920E+0	3.268E-10
3.930E+0	3.137E-10
3.940E+0	2.987E-10
3.950E+0	2.787E-10
3.960E+0	2.539E-10
3.970E+0	2.228E-10
3.980E+0	1.852E-10
3.990E+0	1.378E-10
4.000E+0	8.485E-11
4.010E+0	8.014E-12
4.020E+0	-2.412E-11
4.030E+0	-2.487E-11
4.040E+0	-2.509E-11
4.050E+0	-2.487E-11
4.060E+0	-2.428E-11
4.070E+0	-2.387E-11
4.080E+0	-2.380E-11
4.090E+0	-2.386E-11
4.100E+0	-2.386E-11
4.110E+0	-2.340E-11
4.120E+0	-2.323E-11
4.130E+0	-2.297E-11
4.140E+0	-2.293E-11
4.150E+0	-2.302E-11
4.160E+0	-2.296E-11
4.170E+0	-2.327E-11
4.180E+0	-2.339E-11
4.190E+0	-2.339E-11
4.200E+0	-2.361E-11
