Measured on 11:49:26 29/11/2024
Operated by: 	 Ennio, Kristof 
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-300.000
Comments: 	 2 retarding grids, suppr no grid small diameter

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.801E-10
5.000E-2	2.782E-10
1.000E-1	2.777E-10
1.500E-1	2.764E-10
2.000E-1	2.756E-10
2.500E-1	2.747E-10
3.000E-1	2.734E-10
3.500E-1	2.725E-10
4.000E-1	2.714E-10
4.500E-1	2.700E-10
5.000E-1	2.693E-10
5.500E-1	2.680E-10
6.000E-1	2.664E-10
6.500E-1	2.657E-10
7.000E-1	2.648E-10
7.500E-1	2.633E-10
8.000E-1	2.626E-10
8.500E-1	2.614E-10
9.000E-1	2.605E-10
9.500E-1	2.589E-10
1.000E+0	2.579E-10
1.050E+0	2.567E-10
1.100E+0	2.557E-10
1.150E+0	2.543E-10
1.200E+0	2.530E-10
1.250E+0	2.514E-10
1.300E+0	2.501E-10
1.350E+0	2.485E-10
1.400E+0	2.474E-10
1.450E+0	2.459E-10
1.500E+0	2.438E-10
1.550E+0	2.422E-10
1.600E+0	2.409E-10
1.650E+0	2.396E-10
1.700E+0	2.382E-10
1.750E+0	2.367E-10
1.800E+0	2.355E-10
1.850E+0	2.338E-10
1.900E+0	2.328E-10
1.950E+0	2.317E-10
2.000E+0	2.301E-10
2.050E+0	2.281E-10
2.100E+0	2.273E-10
2.150E+0	2.250E-10
2.200E+0	2.233E-10
2.250E+0	2.208E-10
2.300E+0	2.185E-10
2.350E+0	2.167E-10
2.400E+0	2.144E-10
2.450E+0	2.114E-10
2.500E+0	2.088E-10
2.550E+0	2.059E-10
2.600E+0	2.032E-10
2.650E+0	2.006E-10
2.700E+0	1.983E-10
2.750E+0	1.960E-10
2.800E+0	1.942E-10
2.850E+0	1.923E-10
2.900E+0	1.905E-10
2.950E+0	1.892E-10
3.000E+0	1.889E-10
3.050E+0	1.875E-10
3.100E+0	1.828E-10
3.150E+0	1.790E-10
3.200E+0	1.793E-10
3.250E+0	1.816E-10
3.300E+0	1.848E-10
3.350E+0	1.886E-10
3.400E+0	1.932E-10
3.450E+0	1.981E-10
3.500E+0	2.036E-10
3.550E+0	2.089E-10
3.600E+0	2.117E-10
3.650E+0	2.132E-10
3.700E+0	2.169E-10
3.750E+0	2.179E-10
3.800E+0	2.051E-10
3.850E+0	1.778E-10
3.900E+0	1.414E-10
3.950E+0	1.132E-10
4.000E+0	4.359E-11
4.050E+0	-1.314E-11
4.100E+0	-1.379E-11
4.150E+0	-1.353E-11
4.200E+0	-1.414E-11
