Measured on 10:37:18 29/11/2024
Operated by: 	 Ennio, Kristof 
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-148.000
Comments: 	 2 retarding grids, suppr no grid small diameter

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	10.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.669E-10
1.000E-2	2.669E-10
2.000E-2	2.667E-10
3.000E-2	2.668E-10
4.000E-2	2.667E-10
5.000E-2	2.667E-10
6.000E-2	2.664E-10
7.000E-2	2.664E-10
8.000E-2	2.663E-10
9.000E-2	2.660E-10
1.000E-1	2.654E-10
1.100E-1	2.653E-10
1.200E-1	2.652E-10
1.300E-1	2.650E-10
1.400E-1	2.645E-10
1.500E-1	2.649E-10
1.600E-1	2.647E-10
1.700E-1	2.642E-10
1.800E-1	2.642E-10
1.900E-1	2.640E-10
2.000E-1	2.639E-10
2.100E-1	2.636E-10
2.200E-1	2.630E-10
2.300E-1	2.632E-10
2.400E-1	2.627E-10
2.500E-1	2.627E-10
2.600E-1	2.627E-10
2.700E-1	2.625E-10
2.800E-1	2.622E-10
2.900E-1	2.621E-10
3.000E-1	2.621E-10
3.100E-1	2.617E-10
3.200E-1	2.614E-10
3.300E-1	2.613E-10
3.400E-1	2.611E-10
3.500E-1	2.610E-10
3.600E-1	2.605E-10
3.700E-1	2.604E-10
3.800E-1	2.602E-10
3.900E-1	2.601E-10
4.000E-1	2.598E-10
4.100E-1	2.598E-10
4.200E-1	2.597E-10
4.300E-1	2.592E-10
4.400E-1	2.591E-10
4.500E-1	2.591E-10
4.600E-1	2.586E-10
4.700E-1	2.586E-10
4.800E-1	2.585E-10
4.900E-1	2.583E-10
5.000E-1	2.580E-10
5.100E-1	2.579E-10
5.200E-1	2.573E-10
5.300E-1	2.570E-10
5.400E-1	2.568E-10
5.500E-1	2.564E-10
5.600E-1	2.565E-10
5.700E-1	2.559E-10
5.800E-1	2.559E-10
5.900E-1	2.559E-10
6.000E-1	2.556E-10
6.100E-1	2.556E-10
6.200E-1	2.552E-10
6.300E-1	2.550E-10
6.400E-1	2.551E-10
6.500E-1	2.548E-10
6.600E-1	2.547E-10
6.700E-1	2.544E-10
6.800E-1	2.542E-10
6.900E-1	2.538E-10
7.000E-1	2.538E-10
7.100E-1	2.537E-10
7.200E-1	2.536E-10
7.300E-1	2.535E-10
7.400E-1	2.531E-10
7.500E-1	2.530E-10
7.600E-1	2.527E-10
7.700E-1	2.523E-10
7.800E-1	2.520E-10
7.900E-1	2.522E-10
8.000E-1	2.522E-10
8.100E-1	2.518E-10
8.200E-1	2.516E-10
8.300E-1	2.519E-10
8.400E-1	2.517E-10
8.500E-1	2.512E-10
8.600E-1	2.508E-10
8.700E-1	2.509E-10
8.800E-1	2.507E-10
8.900E-1	2.507E-10
9.000E-1	2.505E-10
9.100E-1	2.495E-10
9.200E-1	2.494E-10
9.300E-1	2.491E-10
9.400E-1	2.491E-10
9.500E-1	2.491E-10
9.600E-1	2.489E-10
9.700E-1	2.487E-10
9.800E-1	2.487E-10
9.900E-1	2.483E-10
1.000E+0	2.479E-10
1.010E+0	2.478E-10
1.020E+0	2.475E-10
1.030E+0	2.471E-10
1.040E+0	2.470E-10
1.050E+0	2.465E-10
1.060E+0	2.464E-10
1.070E+0	2.464E-10
1.080E+0	2.460E-10
1.090E+0	2.456E-10
1.100E+0	2.455E-10
1.110E+0	2.451E-10
1.120E+0	2.447E-10
1.130E+0	2.446E-10
1.140E+0	2.445E-10
1.150E+0	2.441E-10
1.160E+0	2.439E-10
1.170E+0	2.437E-10
1.180E+0	2.434E-10
1.190E+0	2.428E-10
1.200E+0	2.425E-10
1.210E+0	2.425E-10
1.220E+0	2.422E-10
1.230E+0	2.417E-10
1.240E+0	2.417E-10
1.250E+0	2.417E-10
1.260E+0	2.414E-10
1.270E+0	2.411E-10
1.280E+0	2.414E-10
1.290E+0	2.408E-10
1.300E+0	2.404E-10
1.310E+0	2.401E-10
1.320E+0	2.396E-10
1.330E+0	2.396E-10
1.340E+0	2.393E-10
1.350E+0	2.392E-10
1.360E+0	2.388E-10
1.370E+0	2.389E-10
1.380E+0	2.388E-10
1.390E+0	2.384E-10
1.400E+0	2.382E-10
1.410E+0	2.381E-10
1.420E+0	2.378E-10
1.430E+0	2.377E-10
1.440E+0	2.380E-10
1.450E+0	2.379E-10
1.460E+0	2.378E-10
1.470E+0	2.381E-10
1.480E+0	2.379E-10
1.490E+0	2.384E-10
1.500E+0	2.382E-10
1.510E+0	2.386E-10
1.520E+0	2.390E-10
1.530E+0	2.394E-10
1.540E+0	2.397E-10
1.550E+0	2.405E-10
1.560E+0	2.413E-10
1.570E+0	2.422E-10
1.580E+0	2.432E-10
1.590E+0	2.446E-10
1.600E+0	2.458E-10
1.610E+0	2.472E-10
1.620E+0	2.483E-10
1.630E+0	2.495E-10
1.640E+0	2.507E-10
1.650E+0	2.518E-10
1.660E+0	2.527E-10
1.670E+0	2.542E-10
1.680E+0	2.551E-10
1.690E+0	2.565E-10
1.700E+0	2.580E-10
1.710E+0	2.590E-10
1.720E+0	2.604E-10
1.730E+0	2.612E-10
1.740E+0	2.624E-10
1.750E+0	2.641E-10
1.760E+0	2.656E-10
1.770E+0	2.670E-10
1.780E+0	2.684E-10
1.790E+0	2.701E-10
1.800E+0	2.712E-10
1.810E+0	2.723E-10
1.820E+0	2.740E-10
1.830E+0	2.757E-10
1.840E+0	2.780E-10
1.850E+0	2.800E-10
1.860E+0	2.822E-10
1.870E+0	2.840E-10
1.880E+0	2.862E-10
1.890E+0	2.880E-10
1.900E+0	2.904E-10
1.910E+0	2.924E-10
1.920E+0	2.944E-10
1.930E+0	2.963E-10
1.940E+0	2.980E-10
1.950E+0	3.001E-10
1.960E+0	3.027E-10
1.970E+0	3.045E-10
1.980E+0	3.059E-10
1.990E+0	3.079E-10
2.000E+0	3.093E-10
2.010E+0	3.106E-10
2.020E+0	3.115E-10
2.030E+0	3.131E-10
2.040E+0	3.153E-10
2.050E+0	3.167E-10
2.060E+0	3.182E-10
2.070E+0	3.196E-10
2.080E+0	3.206E-10
2.090E+0	3.214E-10
2.100E+0	3.226E-10
2.110E+0	3.233E-10
2.120E+0	3.245E-10
2.130E+0	3.261E-10
2.140E+0	3.280E-10
2.150E+0	3.295E-10
2.160E+0	3.319E-10
2.170E+0	3.332E-10
2.180E+0	3.344E-10
2.190E+0	3.344E-10
2.200E+0	3.353E-10
2.210E+0	3.364E-10
2.220E+0	3.379E-10
2.230E+0	3.398E-10
2.240E+0	3.415E-10
2.250E+0	3.433E-10
2.260E+0	3.449E-10
2.270E+0	3.462E-10
2.280E+0	3.478E-10
2.290E+0	3.498E-10
2.300E+0	3.508E-10
2.310E+0	3.526E-10
2.320E+0	3.533E-10
2.330E+0	3.550E-10
2.340E+0	3.563E-10
2.350E+0	3.564E-10
2.360E+0	3.578E-10
2.370E+0	3.586E-10
2.380E+0	3.596E-10
2.390E+0	3.602E-10
2.400E+0	3.617E-10
2.410E+0	3.627E-10
2.420E+0	3.637E-10
2.430E+0	3.648E-10
2.440E+0	3.654E-10
2.450E+0	3.664E-10
2.460E+0	3.673E-10
2.470E+0	3.675E-10
2.480E+0	3.689E-10
2.490E+0	3.695E-10
2.500E+0	3.701E-10
2.510E+0	3.706E-10
2.520E+0	3.707E-10
2.530E+0	3.714E-10
2.540E+0	3.725E-10
2.550E+0	3.728E-10
2.560E+0	3.743E-10
2.570E+0	3.758E-10
2.580E+0	3.771E-10
2.590E+0	3.766E-10
2.600E+0	3.765E-10
2.610E+0	3.777E-10
2.620E+0	3.773E-10
2.630E+0	3.776E-10
2.640E+0	3.785E-10
2.650E+0	3.794E-10
2.660E+0	3.795E-10
2.670E+0	3.806E-10
2.680E+0	3.813E-10
2.690E+0	3.810E-10
2.700E+0	3.819E-10
2.710E+0	3.824E-10
2.720E+0	3.824E-10
2.730E+0	3.823E-10
2.740E+0	3.822E-10
2.750E+0	3.834E-10
2.760E+0	3.841E-10
2.770E+0	3.850E-10
2.780E+0	3.856E-10
2.790E+0	3.869E-10
2.800E+0	3.886E-10
2.810E+0	3.887E-10
2.820E+0	3.887E-10
2.830E+0	3.891E-10
2.840E+0	3.889E-10
2.850E+0	3.895E-10
2.860E+0	3.904E-10
2.870E+0	3.901E-10
2.880E+0	3.901E-10
2.890E+0	3.912E-10
2.900E+0	3.915E-10
2.910E+0	3.920E-10
2.920E+0	3.922E-10
2.930E+0	3.931E-10
2.940E+0	3.941E-10
2.950E+0	3.958E-10
2.960E+0	3.959E-10
2.970E+0	3.966E-10
2.980E+0	3.967E-10
2.990E+0	3.970E-10
3.000E+0	3.980E-10
3.010E+0	3.992E-10
3.020E+0	3.994E-10
3.030E+0	4.007E-10
3.040E+0	4.014E-10
3.050E+0	4.016E-10
3.060E+0	4.009E-10
3.070E+0	4.012E-10
3.080E+0	4.002E-10
3.090E+0	3.986E-10
3.100E+0	3.977E-10
3.110E+0	3.969E-10
3.120E+0	3.962E-10
3.130E+0	3.950E-10
3.140E+0	3.940E-10
3.150E+0	3.949E-10
3.160E+0	3.956E-10
3.170E+0	3.958E-10
3.180E+0	3.979E-10
3.190E+0	3.982E-10
3.200E+0	3.985E-10
3.210E+0	3.994E-10
3.220E+0	4.010E-10
3.230E+0	4.013E-10
3.240E+0	4.022E-10
3.250E+0	4.038E-10
3.260E+0	4.048E-10
3.270E+0	4.050E-10
3.280E+0	4.060E-10
3.290E+0	4.076E-10
3.300E+0	4.089E-10
3.310E+0	4.107E-10
3.320E+0	4.115E-10
3.330E+0	4.140E-10
3.340E+0	4.159E-10
3.350E+0	4.162E-10
3.360E+0	4.207E-10
3.370E+0	4.218E-10
3.380E+0	4.239E-10
3.390E+0	4.256E-10
3.400E+0	4.279E-10
3.410E+0	4.296E-10
3.420E+0	4.319E-10
3.430E+0	4.357E-10
3.440E+0	4.372E-10
3.450E+0	4.403E-10
3.460E+0	4.436E-10
3.470E+0	4.452E-10
3.480E+0	4.478E-10
3.490E+0	4.522E-10
3.500E+0	4.546E-10
3.510E+0	4.572E-10
3.520E+0	4.583E-10
3.530E+0	4.596E-10
3.540E+0	4.624E-10
3.550E+0	4.636E-10
3.560E+0	4.657E-10
3.570E+0	4.656E-10
3.580E+0	4.655E-10
3.590E+0	4.676E-10
3.600E+0	4.678E-10
3.610E+0	4.694E-10
3.620E+0	4.682E-10
3.630E+0	4.691E-10
3.640E+0	4.696E-10
3.650E+0	4.701E-10
3.660E+0	4.705E-10
3.670E+0	4.720E-10
3.680E+0	4.736E-10
3.690E+0	4.755E-10
3.700E+0	4.762E-10
3.710E+0	4.790E-10
3.720E+0	4.786E-10
3.730E+0	4.784E-10
3.740E+0	4.812E-10
3.750E+0	4.830E-10
3.760E+0	4.827E-10
3.770E+0	4.839E-10
3.780E+0	4.823E-10
3.790E+0	4.804E-10
3.800E+0	4.747E-10
3.810E+0	4.675E-10
3.820E+0	4.552E-10
3.830E+0	4.399E-10
3.840E+0	4.232E-10
3.850E+0	4.037E-10
3.860E+0	3.852E-10
3.870E+0	3.619E-10
3.880E+0	3.387E-10
3.890E+0	3.112E-10
3.900E+0	2.925E-10
3.910E+0	2.751E-10
3.920E+0	2.625E-10
3.930E+0	2.501E-10
3.940E+0	2.403E-10
3.950E+0	2.271E-10
3.960E+0	2.084E-10
3.970E+0	1.847E-10
3.980E+0	1.559E-10
3.990E+0	1.193E-10
4.000E+0	7.610E-11
4.010E+0	1.198E-11
4.020E+0	-2.430E-11
4.030E+0	-2.471E-11
4.040E+0	-2.472E-11
4.050E+0	-2.446E-11
4.060E+0	-2.422E-11
4.070E+0	-2.400E-11
4.080E+0	-2.390E-11
4.090E+0	-2.390E-11
4.100E+0	-2.358E-11
4.110E+0	-2.295E-11
4.120E+0	-2.239E-11
4.130E+0	-2.190E-11
4.140E+0	-2.155E-11
4.150E+0	-2.139E-11
4.160E+0	-2.119E-11
4.170E+0	-2.112E-11
4.180E+0	-2.115E-11
4.190E+0	-2.121E-11
4.200E+0	-2.126E-11
