Measured on 12:17:39 29/11/2024
Operated by: 	 Ennio, Kristof 
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-400.000
Comments: 	 2 retarding grids, suppr no grid small diameter

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.745E-10
5.000E-2	2.789E-10
1.000E-1	2.730E-10
1.500E-1	2.784E-10
2.000E-1	2.769E-10
2.500E-1	2.760E-10
3.000E-1	2.748E-10
3.500E-1	2.738E-10
4.000E-1	2.725E-10
4.500E-1	2.715E-10
5.000E-1	2.704E-10
5.500E-1	2.687E-10
6.000E-1	2.667E-10
6.500E-1	2.669E-10
7.000E-1	2.657E-10
7.500E-1	2.648E-10
8.000E-1	2.637E-10
8.500E-1	2.629E-10
9.000E-1	2.616E-10
9.500E-1	2.603E-10
1.000E+0	2.590E-10
1.050E+0	2.579E-10
1.100E+0	2.571E-10
1.150E+0	2.560E-10
1.200E+0	2.542E-10
1.250E+0	2.527E-10
1.300E+0	2.519E-10
1.350E+0	2.505E-10
1.400E+0	2.487E-10
1.450E+0	2.468E-10
1.500E+0	2.449E-10
1.550E+0	2.435E-10
1.600E+0	2.425E-10
1.650E+0	2.408E-10
1.700E+0	2.394E-10
1.750E+0	2.377E-10
1.800E+0	2.362E-10
1.850E+0	2.352E-10
1.900E+0	2.341E-10
1.950E+0	2.330E-10
2.000E+0	2.314E-10
2.050E+0	2.301E-10
2.100E+0	2.284E-10
2.150E+0	2.266E-10
2.200E+0	2.249E-10
2.250E+0	2.233E-10
2.300E+0	2.213E-10
2.350E+0	2.195E-10
2.400E+0	2.173E-10
2.450E+0	2.149E-10
2.500E+0	2.120E-10
2.550E+0	2.096E-10
2.600E+0	2.072E-10
2.650E+0	2.052E-10
2.700E+0	2.031E-10
2.750E+0	2.008E-10
2.800E+0	1.991E-10
2.850E+0	1.972E-10
2.900E+0	1.956E-10
2.950E+0	1.952E-10
3.000E+0	1.803E-10
3.050E+0	1.893E-10
3.100E+0	1.859E-10
3.150E+0	1.802E-10
3.200E+0	1.816E-10
3.250E+0	1.827E-10
3.300E+0	1.845E-10
3.350E+0	1.868E-10
3.400E+0	1.894E-10
3.450E+0	1.936E-10
3.500E+0	1.971E-10
3.550E+0	2.000E-10
3.600E+0	2.006E-10
3.650E+0	1.998E-10
3.700E+0	1.994E-10
3.750E+0	1.973E-10
3.800E+0	1.843E-10
3.850E+0	1.557E-10
3.900E+0	1.216E-10
3.950E+0	9.999E-11
4.000E+0	4.293E-11
4.050E+0	-2.541E-12
4.100E+0	-2.844E-12
4.150E+0	-3.178E-12
4.200E+0	-3.494E-12
