Measured on 15:06:39 29/11/2024
Operated by: 	 Ennio, Kristof 
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-450.000
Comments: 	 2 retarding grids, suppr no grid small diameter

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	10.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.822E-10
1.000E-2	2.820E-10
2.000E-2	2.824E-10
3.000E-2	2.822E-10
4.000E-2	2.816E-10
5.000E-2	2.818E-10
6.000E-2	2.818E-10
7.000E-2	2.809E-10
8.000E-2	2.817E-10
9.000E-2	2.815E-10
1.000E-1	2.811E-10
1.100E-1	2.811E-10
1.200E-1	2.813E-10
1.300E-1	2.814E-10
1.400E-1	2.808E-10
1.500E-1	2.810E-10
1.600E-1	2.808E-10
1.700E-1	2.807E-10
1.800E-1	2.801E-10
1.900E-1	2.797E-10
2.000E-1	2.803E-10
2.100E-1	2.800E-10
2.200E-1	2.792E-10
2.300E-1	2.798E-10
2.400E-1	2.797E-10
2.500E-1	2.792E-10
2.600E-1	2.790E-10
2.700E-1	2.792E-10
2.800E-1	2.794E-10
2.900E-1	2.784E-10
3.000E-1	2.790E-10
3.100E-1	2.783E-10
3.200E-1	2.785E-10
3.300E-1	2.782E-10
3.400E-1	2.784E-10
3.500E-1	2.774E-10
3.600E-1	2.777E-10
3.700E-1	2.779E-10
3.800E-1	2.770E-10
3.900E-1	2.775E-10
4.000E-1	2.768E-10
4.100E-1	2.788E-10
4.200E-1	2.797E-10
4.300E-1	2.763E-10
4.400E-1	2.760E-10
4.500E-1	2.749E-10
4.600E-1	2.748E-10
4.700E-1	2.751E-10
4.800E-1	2.762E-10
4.900E-1	2.762E-10
5.000E-1	2.751E-10
5.100E-1	2.756E-10
5.200E-1	2.805E-10
5.300E-1	2.761E-10
5.400E-1	2.745E-10
5.500E-1	2.743E-10
5.600E-1	2.739E-10
5.700E-1	2.743E-10
5.800E-1	2.740E-10
5.900E-1	2.739E-10
6.000E-1	2.741E-10
6.100E-1	2.740E-10
6.200E-1	2.730E-10
6.300E-1	2.735E-10
6.400E-1	2.734E-10
6.500E-1	2.734E-10
6.600E-1	2.734E-10
6.700E-1	2.732E-10
6.800E-1	2.736E-10
6.900E-1	2.735E-10
7.000E-1	2.741E-10
7.100E-1	2.734E-10
7.200E-1	2.725E-10
7.300E-1	2.732E-10
7.400E-1	2.723E-10
7.500E-1	2.730E-10
7.600E-1	2.726E-10
7.700E-1	2.721E-10
7.800E-1	2.720E-10
7.900E-1	2.721E-10
8.000E-1	2.719E-10
8.100E-1	2.722E-10
8.200E-1	2.720E-10
8.300E-1	2.721E-10
8.400E-1	2.721E-10
8.500E-1	2.715E-10
8.600E-1	2.714E-10
8.700E-1	2.709E-10
8.800E-1	2.710E-10
8.900E-1	2.706E-10
9.000E-1	2.712E-10
9.100E-1	2.707E-10
9.200E-1	2.706E-10
9.300E-1	2.706E-10
9.400E-1	2.703E-10
9.500E-1	2.701E-10
9.600E-1	2.698E-10
9.700E-1	2.698E-10
9.800E-1	2.696E-10
9.900E-1	2.694E-10
1.000E+0	2.691E-10
1.010E+0	2.688E-10
1.020E+0	2.689E-10
1.030E+0	2.687E-10
1.040E+0	2.686E-10
1.050E+0	2.684E-10
1.060E+0	2.684E-10
1.070E+0	2.679E-10
1.080E+0	2.682E-10
1.090E+0	2.675E-10
1.100E+0	2.679E-10
1.110E+0	2.675E-10
1.120E+0	2.674E-10
1.130E+0	2.672E-10
1.140E+0	2.669E-10
1.150E+0	2.671E-10
1.160E+0	2.664E-10
1.170E+0	2.665E-10
1.180E+0	2.660E-10
1.190E+0	2.663E-10
1.200E+0	2.655E-10
1.210E+0	2.658E-10
1.220E+0	2.660E-10
1.230E+0	2.651E-10
1.240E+0	2.653E-10
1.250E+0	2.652E-10
1.260E+0	2.648E-10
1.270E+0	2.643E-10
1.280E+0	2.643E-10
1.290E+0	2.641E-10
1.300E+0	2.641E-10
1.310E+0	2.637E-10
1.320E+0	2.637E-10
1.330E+0	2.636E-10
1.340E+0	2.628E-10
1.350E+0	2.629E-10
1.360E+0	2.629E-10
1.370E+0	2.624E-10
1.380E+0	2.624E-10
1.390E+0	2.621E-10
1.400E+0	2.618E-10
1.410E+0	2.618E-10
1.420E+0	2.608E-10
1.430E+0	2.612E-10
1.440E+0	2.609E-10
1.450E+0	2.603E-10
1.460E+0	2.604E-10
1.470E+0	2.597E-10
1.480E+0	2.597E-10
1.490E+0	2.596E-10
1.500E+0	2.593E-10
1.510E+0	2.595E-10
1.520E+0	2.587E-10
1.530E+0	2.589E-10
1.540E+0	2.584E-10
1.550E+0	2.584E-10
1.560E+0	2.580E-10
1.570E+0	2.579E-10
1.580E+0	2.576E-10
1.590E+0	2.568E-10
1.600E+0	2.577E-10
1.610E+0	2.571E-10
1.620E+0	2.567E-10
1.630E+0	2.564E-10
1.640E+0	2.558E-10
1.650E+0	2.559E-10
1.660E+0	2.554E-10
1.670E+0	2.554E-10
1.680E+0	2.554E-10
1.690E+0	2.553E-10
1.700E+0	2.551E-10
1.710E+0	2.549E-10
1.720E+0	2.550E-10
1.730E+0	2.547E-10
1.740E+0	2.545E-10
1.750E+0	2.541E-10
1.760E+0	2.538E-10
1.770E+0	2.536E-10
1.780E+0	2.530E-10
1.790E+0	2.535E-10
1.800E+0	2.530E-10
1.810E+0	2.527E-10
1.820E+0	2.529E-10
1.830E+0	2.519E-10
1.840E+0	2.526E-10
1.850E+0	2.519E-10
1.860E+0	2.522E-10
1.870E+0	2.512E-10
1.880E+0	2.516E-10
1.890E+0	2.511E-10
1.900E+0	2.511E-10
1.910E+0	2.510E-10
1.920E+0	2.506E-10
1.930E+0	2.506E-10
1.940E+0	2.507E-10
1.950E+0	2.505E-10
1.960E+0	2.502E-10
1.970E+0	2.537E-10
1.980E+0	2.512E-10
1.990E+0	2.497E-10
2.000E+0	2.487E-10
2.010E+0	2.483E-10
2.020E+0	2.489E-10
2.030E+0	2.486E-10
2.040E+0	2.488E-10
2.050E+0	2.484E-10
2.060E+0	2.486E-10
2.070E+0	2.488E-10
2.080E+0	2.477E-10
2.090E+0	2.477E-10
2.100E+0	2.478E-10
2.110E+0	2.473E-10
2.120E+0	2.471E-10
2.130E+0	2.466E-10
2.140E+0	2.468E-10
2.150E+0	2.463E-10
2.160E+0	2.461E-10
2.170E+0	2.457E-10
2.180E+0	2.458E-10
2.190E+0	2.453E-10
2.200E+0	2.450E-10
2.210E+0	2.452E-10
2.220E+0	2.446E-10
2.230E+0	2.445E-10
2.240E+0	2.438E-10
2.250E+0	2.439E-10
2.260E+0	2.436E-10
2.270E+0	2.429E-10
2.280E+0	2.427E-10
2.290E+0	2.424E-10
2.300E+0	2.416E-10
2.310E+0	2.418E-10
2.320E+0	2.412E-10
2.330E+0	2.412E-10
2.340E+0	2.408E-10
2.350E+0	2.407E-10
2.360E+0	2.402E-10
2.370E+0	2.397E-10
2.380E+0	2.395E-10
2.390E+0	2.392E-10
2.400E+0	2.386E-10
2.410E+0	2.383E-10
2.420E+0	2.376E-10
2.430E+0	2.375E-10
2.440E+0	2.371E-10
2.450E+0	2.366E-10
2.460E+0	2.362E-10
2.470E+0	2.358E-10
2.480E+0	2.353E-10
2.490E+0	2.346E-10
2.500E+0	2.343E-10
2.510E+0	2.342E-10
2.520E+0	2.336E-10
2.530E+0	2.328E-10
2.540E+0	2.327E-10
2.550E+0	2.322E-10
2.560E+0	2.321E-10
2.570E+0	2.316E-10
2.580E+0	2.310E-10
2.590E+0	2.308E-10
2.600E+0	2.301E-10
2.610E+0	2.297E-10
2.620E+0	2.293E-10
2.630E+0	2.290E-10
2.640E+0	2.284E-10
2.650E+0	2.282E-10
2.660E+0	2.276E-10
2.670E+0	2.271E-10
2.680E+0	2.286E-10
2.690E+0	2.284E-10
2.700E+0	2.267E-10
2.710E+0	2.249E-10
2.720E+0	2.241E-10
2.730E+0	2.243E-10
2.740E+0	2.239E-10
2.750E+0	2.240E-10
2.760E+0	2.235E-10
2.770E+0	2.226E-10
2.780E+0	2.224E-10
2.790E+0	2.222E-10
2.800E+0	2.218E-10
2.810E+0	2.211E-10
2.820E+0	2.210E-10
2.830E+0	2.210E-10
2.840E+0	2.200E-10
2.850E+0	2.199E-10
2.860E+0	2.193E-10
2.870E+0	2.189E-10
2.880E+0	2.187E-10
2.890E+0	2.177E-10
2.900E+0	2.180E-10
2.910E+0	2.178E-10
2.920E+0	2.172E-10
2.930E+0	2.167E-10
2.940E+0	2.171E-10
2.950E+0	2.160E-10
2.960E+0	2.163E-10
2.970E+0	2.161E-10
2.980E+0	2.162E-10
2.990E+0	2.156E-10
3.000E+0	2.155E-10
3.010E+0	2.154E-10
3.020E+0	2.151E-10
3.030E+0	2.149E-10
3.040E+0	2.146E-10
3.050E+0	2.147E-10
3.060E+0	2.138E-10
3.070E+0	2.129E-10
3.080E+0	2.129E-10
3.090E+0	2.119E-10
3.100E+0	2.114E-10
3.110E+0	2.111E-10
3.120E+0	2.110E-10
3.130E+0	2.105E-10
3.140E+0	2.102E-10
3.150E+0	2.104E-10
3.160E+0	2.127E-10
3.170E+0	2.106E-10
3.180E+0	2.099E-10
3.190E+0	2.103E-10
3.200E+0	2.108E-10
3.210E+0	2.114E-10
3.220E+0	2.119E-10
3.230E+0	2.122E-10
3.240E+0	2.130E-10
3.250E+0	2.139E-10
3.260E+0	2.145E-10
3.270E+0	2.148E-10
3.280E+0	2.151E-10
3.290E+0	2.161E-10
3.300E+0	2.167E-10
3.310E+0	2.173E-10
3.320E+0	2.183E-10
3.330E+0	2.196E-10
3.340E+0	2.201E-10
3.350E+0	2.209E-10
3.360E+0	2.212E-10
3.370E+0	2.224E-10
3.380E+0	2.224E-10
3.390E+0	2.232E-10
3.400E+0	2.244E-10
3.410E+0	2.260E-10
3.420E+0	2.263E-10
3.430E+0	2.275E-10
3.440E+0	2.290E-10
3.450E+0	2.302E-10
3.460E+0	2.314E-10
3.470E+0	2.324E-10
3.480E+0	2.338E-10
3.490E+0	2.350E-10
3.500E+0	2.366E-10
3.510E+0	2.379E-10
3.520E+0	2.397E-10
3.530E+0	2.403E-10
3.540E+0	2.412E-10
3.550E+0	2.427E-10
3.560E+0	2.439E-10
3.570E+0	2.441E-10
3.580E+0	2.449E-10
3.590E+0	2.456E-10
3.600E+0	2.463E-10
3.610E+0	2.462E-10
3.620E+0	2.459E-10
3.630E+0	2.465E-10
3.640E+0	2.459E-10
3.650E+0	2.470E-10
3.660E+0	2.467E-10
3.670E+0	2.460E-10
3.680E+0	2.459E-10
3.690E+0	2.461E-10
3.700E+0	2.476E-10
3.710E+0	2.460E-10
3.720E+0	2.453E-10
3.730E+0	2.448E-10
3.740E+0	2.450E-10
3.750E+0	2.445E-10
3.760E+0	2.442E-10
3.770E+0	2.425E-10
3.780E+0	2.411E-10
3.790E+0	2.385E-10
3.800E+0	2.347E-10
3.810E+0	2.301E-10
3.820E+0	2.244E-10
3.830E+0	2.194E-10
3.840E+0	2.127E-10
3.850E+0	2.067E-10
3.860E+0	2.003E-10
3.870E+0	1.923E-10
3.880E+0	1.849E-10
3.890E+0	1.770E-10
3.900E+0	1.722E-10
3.910E+0	1.658E-10
3.920E+0	1.611E-10
3.930E+0	1.548E-10
3.940E+0	1.486E-10
3.950E+0	1.420E-10
3.960E+0	1.319E-10
3.970E+0	1.205E-10
3.980E+0	1.043E-10
3.990E+0	8.326E-11
4.000E+0	5.783E-11
4.010E+0	2.463E-11
4.020E+0	-1.390E-12
4.030E+0	-1.408E-12
4.040E+0	-1.440E-12
4.050E+0	-1.489E-12
4.060E+0	-1.481E-12
4.070E+0	-1.440E-12
4.080E+0	-1.454E-12
4.090E+0	-1.491E-12
4.100E+0	-1.433E-12
4.110E+0	-1.522E-12
4.120E+0	-1.533E-12
4.130E+0	-1.531E-12
4.140E+0	-1.521E-12
4.150E+0	-1.565E-12
4.160E+0	-1.603E-12
4.170E+0	-1.618E-12
4.180E+0	-1.578E-12
4.190E+0	-1.574E-12
4.200E+0	-1.772E-12
