Measured on 11:46:01 29/11/2024
Operated by: 	 Ennio, Kristof 
Comments: 	 
Projectile: 	 Ar

Energy (V): 	4000.000
Extractor (%): 	96.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-250.000
Comments: 	 2 retarding grids, suppr no grid small diameter

Wien voltage (V): 	135.400

Sweep start (kV): 	0.000
Sweep end (kV): 	4.200
Sweep step (V): 	50.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	2.792E-10
5.000E-2	2.786E-10
1.000E-1	2.780E-10
1.500E-1	2.764E-10
2.000E-1	2.756E-10
2.500E-1	2.742E-10
3.000E-1	2.733E-10
3.500E-1	2.723E-10
4.000E-1	2.710E-10
4.500E-1	2.698E-10
5.000E-1	2.686E-10
5.500E-1	2.673E-10
6.000E-1	2.662E-10
6.500E-1	2.654E-10
7.000E-1	2.645E-10
7.500E-1	2.630E-10
8.000E-1	2.623E-10
8.500E-1	2.611E-10
9.000E-1	2.600E-10
9.500E-1	2.587E-10
1.000E+0	2.576E-10
1.050E+0	2.564E-10
1.100E+0	2.554E-10
1.150E+0	2.540E-10
1.200E+0	2.521E-10
1.250E+0	2.513E-10
1.300E+0	2.503E-10
1.350E+0	2.483E-10
1.400E+0	2.471E-10
1.450E+0	2.460E-10
1.500E+0	2.439E-10
1.550E+0	2.420E-10
1.600E+0	2.407E-10
1.650E+0	2.388E-10
1.700E+0	2.372E-10
1.750E+0	2.360E-10
1.800E+0	2.342E-10
1.850E+0	2.328E-10
1.900E+0	2.318E-10
1.950E+0	2.300E-10
2.000E+0	2.284E-10
2.050E+0	2.268E-10
2.100E+0	2.246E-10
2.150E+0	2.231E-10
2.200E+0	2.210E-10
2.250E+0	2.189E-10
2.300E+0	2.165E-10
2.350E+0	2.145E-10
2.400E+0	2.125E-10
2.450E+0	2.100E-10
2.500E+0	2.074E-10
2.550E+0	2.054E-10
2.600E+0	2.041E-10
2.650E+0	2.039E-10
2.700E+0	2.045E-10
2.750E+0	2.066E-10
2.800E+0	2.071E-10
2.850E+0	2.094E-10
2.900E+0	2.112E-10
2.950E+0	2.145E-10
3.000E+0	2.188E-10
3.050E+0	2.207E-10
3.100E+0	2.193E-10
3.150E+0	2.181E-10
3.200E+0	2.198E-10
3.250E+0	2.224E-10
3.300E+0	2.271E-10
3.350E+0	2.310E-10
3.400E+0	2.361E-10
3.450E+0	2.423E-10
3.500E+0	2.478E-10
3.550E+0	2.532E-10
3.600E+0	2.576E-10
3.650E+0	2.595E-10
3.700E+0	2.614E-10
3.750E+0	2.641E-10
3.800E+0	2.527E-10
3.850E+0	2.229E-10
3.900E+0	1.757E-10
3.950E+0	1.351E-10
4.000E+0	5.056E-11
4.050E+0	-1.820E-11
4.100E+0	-1.882E-11
4.150E+0	-1.837E-11
4.200E+0	-1.887E-11
