Measured on 14:41:52 29/11/2024
Operated by: 	 Ennio, Kristof 
Comments: 	 
Projectile: 	 Ar

Energy (V): 	2000.000
Extractor (%): 	98.000
Focus 1 (%): 	67.000
Focus 2 (%): 	0.000
Emission (uA): 	10000.000
Pox X (um): 	0.000
Width X (um): 	0.000
Pos Y (um): 	0.000
Width Y (um): 	0.000
Time per dot (us): 	50.000

RFA#: 	2.000
x (mm): 	12.500
y (mm): 	12.500
z (mm): 	30.000
Suppressor voltage (V): 	-250.000
Comments: 	 2 retarding grids, suppr no grid small diameter

Wien voltage (V): 	97.700

Sweep start (kV): 	0.000
Sweep end (kV): 	2.200
Sweep step (V): 	10.000
Measurement time (s): 	0.100
Integration time (s): 	0.100
PLC: 	5.000
Points per step: 	1.000

Retading voltage (kV)	Mean current FC (A)
0.000E+0	1.872E-10
1.000E-2	1.880E-10
2.000E-2	1.870E-10
3.000E-2	1.872E-10
4.000E-2	1.869E-10
5.000E-2	1.873E-10
6.000E-2	1.868E-10
7.000E-2	1.872E-10
8.000E-2	1.870E-10
9.000E-2	1.864E-10
1.000E-1	1.863E-10
1.100E-1	1.872E-10
1.200E-1	1.871E-10
1.300E-1	1.868E-10
1.400E-1	1.869E-10
1.500E-1	1.870E-10
1.600E-1	1.873E-10
1.700E-1	1.868E-10
1.800E-1	1.869E-10
1.900E-1	1.873E-10
2.000E-1	1.873E-10
2.100E-1	1.871E-10
2.200E-1	1.871E-10
2.300E-1	1.870E-10
2.400E-1	1.872E-10
2.500E-1	1.873E-10
2.600E-1	1.866E-10
2.700E-1	1.873E-10
2.800E-1	1.869E-10
2.900E-1	1.868E-10
3.000E-1	1.867E-10
3.100E-1	1.869E-10
3.200E-1	1.865E-10
3.300E-1	1.869E-10
3.400E-1	1.867E-10
3.500E-1	1.871E-10
3.600E-1	1.867E-10
3.700E-1	1.868E-10
3.800E-1	1.865E-10
3.900E-1	1.867E-10
4.000E-1	1.866E-10
4.100E-1	1.866E-10
4.200E-1	1.866E-10
4.300E-1	1.866E-10
4.400E-1	1.870E-10
4.500E-1	1.863E-10
4.600E-1	1.867E-10
4.700E-1	1.866E-10
4.800E-1	1.865E-10
4.900E-1	1.860E-10
5.000E-1	1.860E-10
5.100E-1	1.862E-10
5.200E-1	1.858E-10
5.300E-1	1.855E-10
5.400E-1	1.857E-10
5.500E-1	1.858E-10
5.600E-1	1.857E-10
5.700E-1	1.857E-10
5.800E-1	1.858E-10
5.900E-1	1.853E-10
6.000E-1	1.849E-10
6.100E-1	1.854E-10
6.200E-1	1.851E-10
6.300E-1	1.850E-10
6.400E-1	1.850E-10
6.500E-1	1.853E-10
6.600E-1	1.850E-10
6.700E-1	1.854E-10
6.800E-1	1.845E-10
6.900E-1	1.851E-10
7.000E-1	1.845E-10
7.100E-1	1.844E-10
7.200E-1	1.842E-10
7.300E-1	1.841E-10
7.400E-1	1.840E-10
7.500E-1	1.834E-10
7.600E-1	1.837E-10
7.700E-1	1.835E-10
7.800E-1	1.833E-10
7.900E-1	1.830E-10
8.000E-1	1.831E-10
8.100E-1	1.824E-10
8.200E-1	1.826E-10
8.300E-1	1.830E-10
8.400E-1	1.824E-10
8.500E-1	1.822E-10
8.600E-1	1.826E-10
8.700E-1	1.825E-10
8.800E-1	1.821E-10
8.900E-1	1.819E-10
9.000E-1	1.822E-10
9.100E-1	1.817E-10
9.200E-1	1.818E-10
9.300E-1	1.815E-10
9.400E-1	1.816E-10
9.500E-1	1.812E-10
9.600E-1	1.806E-10
9.700E-1	1.802E-10
9.800E-1	1.802E-10
9.900E-1	1.801E-10
1.000E+0	1.798E-10
1.010E+0	1.802E-10
1.020E+0	1.801E-10
1.030E+0	1.797E-10
1.040E+0	1.798E-10
1.050E+0	1.796E-10
1.060E+0	1.796E-10
1.070E+0	1.791E-10
1.080E+0	1.791E-10
1.090E+0	1.787E-10
1.100E+0	1.785E-10
1.110E+0	1.785E-10
1.120E+0	1.783E-10
1.130E+0	1.777E-10
1.140E+0	1.780E-10
1.150E+0	1.774E-10
1.160E+0	1.765E-10
1.170E+0	1.765E-10
1.180E+0	1.766E-10
1.190E+0	1.760E-10
1.200E+0	1.757E-10
1.210E+0	1.750E-10
1.220E+0	1.747E-10
1.230E+0	1.740E-10
1.240E+0	1.739E-10
1.250E+0	1.737E-10
1.260E+0	1.734E-10
1.270E+0	1.725E-10
1.280E+0	1.724E-10
1.290E+0	1.724E-10
1.300E+0	1.715E-10
1.310E+0	1.711E-10
1.320E+0	1.712E-10
1.330E+0	1.706E-10
1.340E+0	1.700E-10
1.350E+0	1.698E-10
1.360E+0	1.699E-10
1.370E+0	1.692E-10
1.380E+0	1.687E-10
1.390E+0	1.681E-10
1.400E+0	1.673E-10
1.410E+0	1.662E-10
1.420E+0	1.654E-10
1.430E+0	1.651E-10
1.440E+0	1.645E-10
1.450E+0	1.633E-10
1.460E+0	1.627E-10
1.470E+0	1.622E-10
1.480E+0	1.608E-10
1.490E+0	1.604E-10
1.500E+0	1.600E-10
1.510E+0	1.596E-10
1.520E+0	1.588E-10
1.530E+0	1.585E-10
1.540E+0	1.584E-10
1.550E+0	1.578E-10
1.560E+0	1.574E-10
1.570E+0	1.570E-10
1.580E+0	1.571E-10
1.590E+0	1.566E-10
1.600E+0	1.568E-10
1.610E+0	1.566E-10
1.620E+0	1.570E-10
1.630E+0	1.574E-10
1.640E+0	1.577E-10
1.650E+0	1.584E-10
1.660E+0	1.594E-10
1.670E+0	1.603E-10
1.680E+0	1.616E-10
1.690E+0	1.625E-10
1.700E+0	1.640E-10
1.710E+0	1.656E-10
1.720E+0	1.674E-10
1.730E+0	1.684E-10
1.740E+0	1.706E-10
1.750E+0	1.720E-10
1.760E+0	1.737E-10
1.770E+0	1.752E-10
1.780E+0	1.774E-10
1.790E+0	1.797E-10
1.800E+0	1.813E-10
1.810E+0	1.833E-10
1.820E+0	1.853E-10
1.830E+0	1.868E-10
1.840E+0	1.874E-10
1.850E+0	1.884E-10
1.860E+0	1.893E-10
1.870E+0	1.897E-10
1.880E+0	1.895E-10
1.890E+0	1.904E-10
1.900E+0	1.907E-10
1.910E+0	1.900E-10
1.920E+0	1.883E-10
1.930E+0	1.853E-10
1.940E+0	1.799E-10
1.950E+0	1.733E-10
1.960E+0	1.669E-10
1.970E+0	1.605E-10
1.980E+0	1.544E-10
1.990E+0	1.483E-10
2.000E+0	1.387E-10
2.010E+0	1.216E-10
2.020E+0	9.039E-11
2.030E+0	4.179E-11
2.040E+0	7.261E-12
2.050E+0	-3.254E-13
2.060E+0	-6.983E-13
2.070E+0	-7.899E-13
2.080E+0	-7.764E-13
2.090E+0	-7.241E-13
2.100E+0	-8.247E-13
2.110E+0	-7.878E-13
2.120E+0	-7.286E-13
2.130E+0	-8.467E-13
2.140E+0	-8.329E-13
2.150E+0	-7.470E-13
2.160E+0	-8.034E-13
2.170E+0	-7.985E-13
2.180E+0	-8.225E-13
2.190E+0	-7.655E-13
2.200E+0	-8.227E-13
