Measured on 11:14:51 29/11/2024
Operated by: 	 Ennio, Kristof 
4.105E+0	-1.700E-11
4.106E+0	-1.697E-11
4.107E+0	-1.704E-11
4.108E+0	-1.701E-11
4.109E+0	-1.696E-11
4.110E+0	-1.696E-11
4.111E+0	-1.687E-11
4.112E+0	-1.687E-11
4.113E+0	-1.692E-11
4.114E+0	-1.695E-11
4.115E+0	-1.693E-11
4.116E+0	-1.684E-11
4.117E+0	-1.690E-11
4.118E+0	-1.683E-11
4.119E+0	-1.691E-11
4.120E+0	-1.682E-11
4.121E+0	-1.687E-11
4.122E+0	-1.688E-11
4.123E+0	-1.682E-11
4.124E+0	-1.683E-11
4.125E+0	-1.684E-11
4.126E+0	-1.679E-11
4.127E+0	-1.687E-11
4.128E+0	-1.680E-11
4.129E+0	-1.678E-11
4.130E+0	-1.676E-11
4.131E+0	-1.682E-11
4.132E+0	-1.682E-11
4.133E+0	-1.680E-11
4.134E+0	-1.678E-11
4.135E+0	-1.685E-11
4.136E+0	-1.686E-11
4.137E+0	-1.680E-11
4.138E+0	-1.684E-11
4.139E+0	-1.686E-11
4.140E+0	-1.688E-11
4.141E+0	-1.686E-11
4.142E+0	-1.688E-11
4.143E+0	-1.692E-11
4.144E+0	-1.692E-11
4.145E+0	-1.693E-11
4.146E+0	-1.687E-11
4.147E+0	-1.696E-11
4.148E+0	-1.695E-11
4.149E+0	-1.696E-11
4.150E+0	-1.696E-11
4.151E+0	-1.692E-11
4.152E+0	-1.697E-11
4.153E+0	-1.698E-11
4.154E+0	-1.697E-11
4.155E+0	-1.694E-11
4.156E+0	-1.698E-11
4.157E+0	-1.697E-11
4.158E+0	-1.692E-11
4.159E+0	-1.693E-11
4.160E+0	-1.703E-11
4.161E+0	-1.699E-11
4.162E+0	-1.703E-11
4.163E+0	-1.700E-11
4.164E+0	-1.700E-11
4.165E+0	-1.704E-11
4.166E+0	-1.703E-11
4.167E+0	-1.702E-11
4.168E+0	-1.708E-11
4.169E+0	-1.707E-11
4.170E+0	-1.705E-11
4.171E+0	-1.708E-11
4.172E+0	-1.695E-11
4.173E+0	-1.704E-11
4.174E+0	-1.706E-11
4.175E+0	-1.709E-11
4.176E+0	-1.703E-11
4.177E+0	-1.706E-11
4.178E+0	-1.707E-11
4.179E+0	-1.709E-11
4.180E+0	-1.708E-11
4.181E+0	-1.707E-11
4.182E+0	-1.704E-11
4.183E+0	-1.712E-11
4.184E+0	-1.712E-11
4.185E+0	-1.714E-11
4.186E+0	-1.713E-11
4.187E+0	-1.707E-11
4.188E+0	-1.708E-11
4.189E+0	-1.712E-11
4.190E+0	-1.712E-11
4.191E+0	-1.714E-11
4.192E+0	-1.712E-11
4.193E+0	-1.715E-11
4.194E+0	-1.713E-11
4.195E+0	-1.712E-11
4.196E+0	-1.713E-11
4.197E+0	-1.714E-11
4.198E+0	-1.712E-11
4.199E+0	-1.716E-11
4.200E+0	-1.716E-11
